Step,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes),DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX
12425,-78.9031853592274,-133.9031853592274,-133.9031853592274
12428,-79.06099675264693,-134.06099675264693,-134.06099675264693
12431,-78.79954303438433,-133.79954303438433,-133.79954303438433
12434,-80.17493698987107,-135.17493698987107,-135.17493698987107
12437,-79.5950041144761,-134.5950041144761,-134.5950041144761
12440,-80.13880652812134,-135.13880652812134,-135.13880652812134
12443,-79.91417819916663,-134.91417819916663,-134.91417819916663
12446,-80.59258638675854,-135.59258638675854,-135.59258638675854
12449,-80.85862652449876,-135.85862652449876,-135.85862652449876
12452,-79.86333895724226,-134.86333895724226,-134.86333895724226
12455,-81.06379317959093,-136.06379317959093,-136.06379317959093
12458,-82.98112300370988,-137.98112300370988,-137.98112300370988
12461,-81.94745664407293,-136.94745664407293,-136.94745664407293
12464,-81.80879444164947,-136.80879444164947,-136.80879444164947
12467,-81.26123288081723,-136.26123288081723,-136.26123288081723
12470,-80.84759337074212,-135.84759337074212,-135.84759337074212
12473,-80.95437579105112,-135.95437579105112,-135.95437579105112
12476,-79.25217153807617,-134.25217153807617,-134.25217153807617
12479,-78.85313509209362,-133.85313509209362,-133.85313509209362
12482,-78.43387416989015,-133.43387416989015,-133.43387416989015
12485,-77.42370748346647,-132.42370748346647,-132.42370748346647
12488,-78.186412038589,-133.186412038589,-133.186412038589
12491,-78.12805288994608,-133.12805288994608,-133.12805288994608
12494,-78.20955317914346,-133.20955317914346,-133.20955317914346
12497,-78.1440420636838,-133.1440420636838,-133.1440420636838
12500,-78.11470783400372,-133.11470783400372,-133.11470783400372
12503,-78.56081341923161,-133.5608134192316,-133.5608134192316
12506,-78.19139247205428,-133.19139247205428,-133.19139247205428
12509,-78.27236721220982,-133.27236721220982,-133.27236721220982
12512,-79.16264124642117,-134.16264124642117,-134.16264124642117
12515,-78.34432951981344,-133.34432951981344,-133.34432951981344
12518,-80.67255906720575,-135.67255906720575,-135.67255906720575
12521,-80.63079467919758,-135.63079467919758,-135.63079467919758
12524,-81.29788800768088,-136.29788800768088,-136.29788800768088
12527,-83.18446813445215,-138.18446813445215,-138.18446813445215
12530,-84.10937951521143,-139.10937951521143,-139.10937951521143
12533,-82.86372940627379,-137.8637294062738,-137.8637294062738
12536,-82.16101140367675,-137.16101140367675,-137.16101140367675
12539,-81.89353276872768,-136.89353276872768,-136.89353276872768
12542,-81.89700045895412,-136.89700045895412,-136.89700045895412
12545,-80.88474769314317,-135.88474769314317,-135.88474769314317
12548,-81.05062204616112,-136.05062204616112,-136.05062204616112
12551,-80.99729060129971,-135.9972906012997,-135.9972906012997
12554,-81.65555340122049,-136.6555534012205,-136.6555534012205
12557,-82.34062290541166,-137.34062290541166,-137.34062290541166
12560,-82.18973076702972,-137.18973076702972,-137.18973076702972
12563,-82.1890766876252,-137.1890766876252,-137.1890766876252
12566,-82.65394565998471,-137.65394565998471,-137.65394565998471
12569,-83.33540202914716,-138.33540202914716,-138.33540202914716
12572,-82.49462581182331,-137.4946258118233,-137.4946258118233
12575,-83.05710325643932,-138.05710325643932,-138.05710325643932
12578,-84.5670822756301,-139.5670822756301,-139.5670822756301
12581,-85.57938167692566,-140.57938167692566,-140.57938167692566
12584,-84.74324285554411,-139.7432428555441,-139.7432428555441
12587,-85.3850839727217,-140.3850839727217,-140.3850839727217
12590,-83.90223920751978,-138.90223920751978,-138.90223920751978
12593,-84.18352071759,-139.18352071759,-139.18352071759
12596,-85.05532331518882,-140.05532331518882,-140.05532331518882
12599,-84.61304444073377,-139.61304444073377,-139.61304444073377
12602,-70.36391175900835,-140.36391175900835,-140.36391175900835
12605,-70.22150916492811,-140.2215091649281,-140.2215091649281
12608,-69.93550880601961,-139.9355088060196,-139.9355088060196
12611,-71.35759417821976,-141.35759417821976,-141.35759417821976
12614,-71.33463810972953,-141.33463810972953,-141.33463810972953
12617,-71.11020370073317,-141.11020370073317,-141.11020370073317
12620,-69.78647468153463,-139.78647468153463,-139.78647468153463
12623,-72.8822255688581,-142.8822255688581,-142.8822255688581
12626,-73.62148452057235,-143.62148452057235,-143.62148452057235
12629,-75.43317041422358,-145.43317041422358,-145.43317041422358
12632,-75.54282243885595,-145.54282243885595,-145.54282243885595
12635,-76.17426730659096,-146.17426730659096,-146.17426730659096
12638,-76.81838104870442,-146.81838104870442,-146.81838104870442
12641,-77.12731195636528,-147.12731195636528,-147.12731195636528
12644,-77.28065999966495,-147.28065999966495,-147.28065999966495
12647,-78.5479074933078,-148.5479074933078,-148.5479074933078
12650,-79.7811388101147,-149.7811388101147,-149.7811388101147
12653,-81.22580413967088,-151.22580413967088,-151.22580413967088
12656,-81.98720295612745,-151.98720295612745,-151.98720295612745
12659,-81.5176155133808,-151.5176155133808,-151.5176155133808
12662,-82.12674456216095,-152.12674456216095,-152.12674456216095
12665,-82.06399795647033,-152.06399795647033,-152.06399795647033
12668,-81.37544038857365,-151.37544038857365,-151.37544038857365
12671,-82.02663545147038,-152.02663545147038,-152.02663545147038
12674,-81.85899026521705,-151.85899026521705,-151.85899026521705
12677,-82.6716411419884,-152.6716411419884,-152.6716411419884
12680,-82.65194113133401,-152.651941131334,-152.651941131334
12683,-83.0601285508724,-153.0601285508724,-153.0601285508724
12686,-84.86172360871143,-154.86172360871143,-154.86172360871143
12689,-84.27651442253048,-154.27651442253048,-154.27651442253048
12692,-85.48289531133855,-155.48289531133855,-155.48289531133855
12695,-84.33839894273629,-154.3383989427363,-154.3383989427363
12698,-85.35188839147224,-155.35188839147224,-155.35188839147224
12701,-84.63912867703269,-154.6391286770327,-154.6391286770327
12704,-83.80348297899923,-153.80348297899923,-153.80348297899923
12707,-84.26515670236543,-154.26515670236543,-154.26515670236543
12710,-84.69302313969231,-154.69302313969231,-154.69302313969231
12713,-85.78981134685853,-155.78981134685853,-155.78981134685853
12716,-85.75148418004844,-155.75148418004844,-155.75148418004844
12719,-85.84441921468783,-155.84441921468783,-155.84441921468783
12722,-86.34879856019387,-156.34879856019387,-156.34879856019387
12725,-85.87587485062824,-155.87587485062824,-155.87587485062824
12728,-86.62009732717416,-156.62009732717416,-156.62009732717416
12731,-88.28452775681649,-158.2845277568165,-158.2845277568165
12734,-89.88797463423097,-159.88797463423097,-159.88797463423097
12737,-90.5296843752669,-160.5296843752669,-160.5296843752669
12740,-91.71902373133193,-161.71902373133193,-161.71902373133193
12743,-91.16570937500236,-161.16570937500236,-161.16570937500236
12746,-90.05605088155272,-160.05605088155272,-160.05605088155272
12749,-89.21777023560969,-159.2177702356097,-159.2177702356097
12752,-88.65652481392252,-158.65652481392252,-158.65652481392252
12755,-89.22698906488057,-159.22698906488057,-159.22698906488057
12758,-87.689322493682,-157.689322493682,-157.689322493682
12761,-87.81386158082131,-157.8138615808213,-157.8138615808213
12764,-88.42351048578362,-158.42351048578362,-158.42351048578362
12767,-87.8983752546637,-157.8983752546637,-157.8983752546637
12770,-86.21772654642712,-156.21772654642712,-156.21772654642712
12773,-85.96138553516795,-155.96138553516795,-155.96138553516795
12776,-87.79120872153837,-157.79120872153837,-157.79120872153837
12779,-88.71048986458203,-158.71048986458203,-158.71048986458203
12782,-88.58551688153582,-158.58551688153582,-158.58551688153582
12785,-87.7113620824085,-157.7113620824085,-157.7113620824085
12788,-90.00112214329928,-160.00112214329928,-160.00112214329928
12791,-90.59278061511426,-160.59278061511426,-160.59278061511426
12794,-91.01719328856578,-161.01719328856578,-161.01719328856578
12797,-91.44814763545344,-161.44814763545344,-161.44814763545344
12800,-92.99772361141851,-162.9977236114185,-162.9977236114185
12803,-93.63968167591136,-163.63968167591136,-163.63968167591136
12806,-93.79465491844542,-163.79465491844542,-163.79465491844542
12809,-92.5701656007169,-162.5701656007169,-162.5701656007169
12812,-92.38252938981785,-162.38252938981785,-162.38252938981785
12815,-93.28235804624504,-163.28235804624504,-163.28235804624504
12818,-92.91967669033693,-162.91967669033693,-162.91967669033693
12821,-93.12811841409766,-163.12811841409766,-163.12811841409766
12824,-92.41440136123711,-162.4144013612371,-162.4144013612371
12827,-92.54691547687082,-162.54691547687082,-162.54691547687082
12830,-93.72651382120091,-163.7265138212009,-163.7265138212009
12833,-93.96704048623843,-163.96704048623843,-163.96704048623843
12836,-94.78413407504789,-164.7841340750479,-164.7841340750479
12839,-93.85455483770431,-163.8545548377043,-163.8545548377043
12842,-93.15547424375586,-163.15547424375586,-163.15547424375586
12845,-93.0874455435823,-163.0874455435823,-163.0874455435823
12848,-92.95618490479296,-162.95618490479296,-162.95618490479296
12851,-93.403770472919,-163.403770472919,-163.403770472919
12854,-93.0343225728098,-163.0343225728098,-163.0343225728098
12857,-94.08873220040252,-164.08873220040252,-164.08873220040252
12860,-92.80550652058545,-162.80550652058545,-162.80550652058545
12863,-93.17247351469669,-163.1724735146967,-163.1724735146967
12866,-93.81476590029791,-163.8147659002979,-163.8147659002979
12869,-93.67358882167358,-163.67358882167358,-163.67358882167358
12872,-94.28776582776743,-164.28776582776743,-164.28776582776743
12875,-95.50875571481208,-165.50875571481208,-165.50875571481208
12878,-96.00115592390088,-166.00115592390088,-166.00115592390088
12881,-96.99604430761667,-166.99604430761667,-166.99604430761667
12884,-96.51090895824208,-166.51090895824208,-166.51090895824208
12887,-96.69584539147505,-166.69584539147505,-166.69584539147505
12890,-95.50034267089097,-165.50034267089097,-165.50034267089097
12893,-95.87564345017552,-165.87564345017552,-165.87564345017552
12896,-96.57764423923254,-166.57764423923254,-166.57764423923254
12899,-97.15401857301237,-167.15401857301237,-167.15401857301237
12902,-78.16923076092752,-168.16923076092752,-168.16923076092752
12905,-77.64336569291737,-167.64336569291737,-167.64336569291737
12908,-79.5981350844383,-169.5981350844383,-169.5981350844383
12911,-81.21838711020257,-171.21838711020257,-171.21838711020257
12914,-80.60996437564376,-170.60996437564376,-170.60996437564376
12917,-80.51412460895676,-170.51412460895676,-170.51412460895676
12920,-81.58116507252225,-171.58116507252225,-171.58116507252225
12923,-81.66341238441194,-171.66341238441194,-171.66341238441194
12926,-81.18897678063925,-171.18897678063925,-171.18897678063925
12929,-82.64424515458666,-172.64424515458666,-172.64424515458666
12932,-82.99624649419758,-172.99624649419758,-172.99624649419758
12935,-83.50647555874767,-173.50647555874767,-173.50647555874767
12938,-84.38735135481977,-174.38735135481977,-174.38735135481977
12941,-84.80519833687401,-174.805198336874,-174.805198336874
12944,-83.78475579600689,-173.7847557960069,-173.7847557960069
12947,-83.81559677244522,-173.81559677244522,-173.81559677244522
12950,-84.10831322717749,-174.1083132271775,-174.1083132271775
12953,-83.9151143417323,-173.9151143417323,-173.9151143417323
12956,-82.3159633289051,-172.3159633289051,-172.3159633289051
12959,-83.76151873399144,-173.76151873399144,-173.76151873399144
12962,-85.31101122698081,-175.3110112269808,-175.3110112269808
12965,-85.77803046370613,-175.77803046370613,-175.77803046370613
12968,-85.58723741616544,-175.58723741616544,-175.58723741616544
12971,-85.0165323539502,-175.0165323539502,-175.0165323539502
12974,-86.50820975025127,-176.50820975025127,-176.50820975025127
12977,-87.33320780816925,-177.33320780816925,-177.33320780816925
12980,-87.64396615183844,-177.64396615183844,-177.64396615183844
12983,-86.53707615284375,-176.53707615284375,-176.53707615284375
12986,-86.94378086395977,-176.94378086395977,-176.94378086395977
12989,-86.70036466599493,-176.70036466599493,-176.70036466599493
12992,-86.92524467313359,-176.9252446731336,-176.9252446731336
12995,-86.71450998258877,-176.71450998258877,-176.71450998258877
12998,-85.34105398724682,-175.34105398724682,-175.34105398724682
13001,-83.6856822148473,-173.6856822148473,-173.6856822148473
13004,-83.59643734843638,-173.59643734843638,-173.59643734843638
13007,-82.54189163976568,-172.54189163976568,-172.54189163976568
13010,-81.44948407244254,-171.44948407244254,-171.44948407244254
13013,-81.11271916786325,-171.11271916786325,-171.11271916786325
13016,-81.32795663100308,-171.32795663100308,-171.32795663100308
13019,-81.46462012747486,-171.46462012747486,-171.46462012747486
13022,-82.1249625635759,-172.1249625635759,-172.1249625635759
13025,-81.8682744151765,-171.8682744151765,-171.8682744151765
13028,-82.22412549784761,-172.2241254978476,-172.2241254978476
13031,-82.29732663024822,-172.29732663024822,-172.29732663024822
13034,-82.26038349926546,-172.26038349926546,-172.26038349926546
13037,-82.88531285980179,-172.8853128598018,-172.8853128598018
13040,-83.63302482256731,-173.6330248225673,-173.6330248225673
13043,-84.53495202046383,-174.53495202046383,-174.53495202046383
13046,-84.82399200461015,-174.82399200461015,-174.82399200461015
13049,-83.67873492476315,-173.67873492476315,-173.67873492476315
13052,-74.32096447550026,-174.32096447550026,-174.32096447550026
13055,-72.91980296774454,-172.91980296774454,-172.91980296774454
13058,-71.12185782196462,-171.12185782196462,-171.12185782196462
13061,-71.32858886780156,-171.32858886780156,-171.32858886780156
13064,-72.58086651833048,-172.58086651833048,-172.58086651833048
13067,-73.30171969731865,-173.30171969731865,-173.30171969731865
13070,-73.79043816613449,-173.7904381661345,-173.7904381661345
13073,-75.25108760479168,-175.25108760479168,-175.25108760479168
13076,-77.14840988394681,-177.1484098839468,-177.1484098839468
13079,-76.77048158965314,-176.77048158965314,-176.77048158965314
13082,-78.45033877454131,-178.4503387745413,-178.4503387745413
13085,-78.49088364981552,-178.49088364981552,-178.49088364981552
13088,-77.6968125207469,-177.6968125207469,-177.6968125207469
13091,-78.02447746966271,-178.0244774696627,-178.0244774696627
13094,-78.23145572294305,-178.23145572294305,-178.23145572294305
13097,-79.39632898122684,-179.39632898122684,-179.39632898122684
13100,-79.21986525658278,-179.21986525658278,-179.21986525658278
13103,-79.4475589607026,-179.4475589607026,-179.4475589607026
13106,-79.48022209248936,-179.48022209248936,-179.48022209248936
13109,-79.59463449102648,-179.59463449102648,-179.59463449102648
13112,-79.06492304001213,-179.06492304001213,-179.06492304001213
13115,-80.37456574158989,-180.3745657415899,-180.3745657415899
13118,-80.23973922987324,-180.23973922987324,-180.23973922987324
13121,-80.72826365009303,-180.72826365009303,-180.72826365009303
13124,-79.98715990530889,-179.98715990530889,-179.98715990530889
13127,-80.16737795387937,-180.16737795387937,-180.16737795387937
13130,-79.34200397310099,-179.342003973101,-179.342003973101
