"Step","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"1476","-2.9160598567556066","-2.9160598567556066","-2.9160598567556066"
"1477","-2.8209948894453913","-2.8209948894453913","-2.8209948894453913"
"1478","-2.5898091102727934","-2.5898091102727934","-2.5898091102727934"
"1479","-3.0060066556006846","-3.0060066556006846","-3.0060066556006846"
"1480","-2.7238807363140323","-2.7238807363140323","-2.7238807363140323"
"1481","-2.6648119981844864","-2.6648119981844864","-2.6648119981844864"
"1482","-2.6816900992951433","-2.6816900992951433","-2.6816900992951433"
"1483","-2.793740169468977","-2.793740169468977","-2.793740169468977"
"1484","-2.7392413087528644","-2.7392413087528644","-2.7392413087528644"
"1485","-2.650965680278581","-2.650965680278581","-2.650965680278581"
"1486","-2.30741193545183","-2.30741193545183","-2.30741193545183"
"1487","-2.0044823999240933","-2.0044823999240933","-2.0044823999240933"
"1488","-1.7665296430549207","-1.7665296430549207","-1.7665296430549207"
"1489","-1.8941400473600205","-1.8941400473600205","-1.8941400473600205"
"1490","-2.0139917726690846","-2.0139917726690846","-2.0139917726690846"
"1491","-2.240991376733304","-2.240991376733304","-2.240991376733304"
"1492","-2.4642402205215923","-2.4642402205215923","-2.4642402205215923"
"1493","-1.870777221316337","-1.870777221316337","-1.870777221316337"
"1494","-2.2437122202423057","-2.2437122202423057","-2.2437122202423057"
"1495","-2.1269977171580585","-2.1269977171580585","-2.1269977171580585"
"1496","-2.11618636075956","-2.11618636075956","-2.11618636075956"
"1497","-1.9612898572010824","-1.9612898572010824","-1.9612898572010824"
"1498","-2.2959133268032823","-2.2959133268032823","-2.2959133268032823"
"1499","-2.324693026322919","-2.324693026322919","-2.324693026322919"
"1500","-2.4417719465511167","-2.4417719465511167","-2.4417719465511167"
"1501","-2.5726866177031","-2.5726866177031","-2.5726866177031"
"1502","-3.019404027615889","-3.019404027615889","-3.019404027615889"
"1503","-3.7130582859694767","-3.7130582859694767","-3.7130582859694767"
"1504","-3.815632510147917","-3.815632510147917","-3.815632510147917"
"1505","-3.8116124217652096","-3.8116124217652096","-3.8116124217652096"
"1506","-3.8299707307021356","-3.8299707307021356","-3.8299707307021356"
"1507","-3.8155414005819153","-3.8155414005819153","-3.8155414005819153"
"1508","-3.9619282251789083","-3.9619282251789083","-3.9619282251789083"
"1509","-3.898330397336679","-3.898330397336679","-3.898330397336679"
"1510","-3.896076155441083","-3.896076155441083","-3.896076155441083"
"1511","-3.9229633377875444","-3.9229633377875444","-3.9229633377875444"
"1512","-3.959125801751179","-3.959125801751179","-3.959125801751179"
"1513","-4.1954351402916865","-4.1954351402916865","-4.1954351402916865"
"1514","-4.73836281565155","-4.73836281565155","-4.73836281565155"
"1515","-4.2726811460470575","-4.2726811460470575","-4.2726811460470575"
"1516","-4.106424630291944","-4.106424630291944","-4.106424630291944"
"1517","-4.314830395895844","-4.314830395895844","-4.314830395895844"
"1518","-4.087576860638734","-4.087576860638734","-4.087576860638734"
"1519","-4.255005543520145","-4.255005543520145","-4.255005543520145"
"1520","-4.222313892926824","-4.222313892926824","-4.222313892926824"
"1521","-4.6216220808657","-4.6216220808657","-4.6216220808657"
"1522","-4.664898643335815","-4.664898643335815","-4.664898643335815"
"1523","-4.949467549458819","-4.949467549458819","-4.949467549458819"
"1524","-5.001492392363111","-5.001492392363111","-5.001492392363111"
"1525","-4.941624836694265","-4.941624836694265","-4.941624836694265"
"1526","-4.739351560754248","-4.739351560754248","-4.739351560754248"
"1527","-5.337533031756855","-5.337533031756855","-5.337533031756855"
"1528","-5.085824482360081","-5.085824482360081","-5.085824482360081"
"1529","-5.14372015468086","-5.14372015468086","-5.14372015468086"
"1530","-5.273214999969484","-5.273214999969484","-5.273214999969484"
"1531","-5.4292475633986585","-5.4292475633986585","-5.4292475633986585"
"1532","-5.251914374942088","-5.251914374942088","-5.251914374942088"
"1533","-5.443267093942644","-5.443267093942644","-5.443267093942644"
"1534","-5.5991147592297645","-5.5991147592297645","-5.5991147592297645"
"1535","-5.596947759610539","-5.596947759610539","-5.596947759610539"
"1536","-5.867677464267287","-5.867677464267287","-5.867677464267287"
"1537","-5.980113683256922","-5.980113683256922","-5.980113683256922"
"1538","-5.986721563895643","-5.986721563895643","-5.986721563895643"
"1539","-5.961880731164021","-5.961880731164021","-5.961880731164021"
"1540","-6.145934264685277","-6.145934264685277","-6.145934264685277"
"1541","-6.299757336107461","-6.299757336107461","-6.299757336107461"
"1542","-6.300041951455606","-6.300041951455606","-6.300041951455606"
"1543","-6.625634925622065","-6.625634925622065","-6.625634925622065"
"1544","-6.606830083242663","-6.606830083242663","-6.606830083242663"
"1545","-6.53783017076947","-6.53783017076947","-6.53783017076947"
"1546","-6.635858735820955","-6.635858735820955","-6.635858735820955"
"1547","-6.567636233003542","-6.567636233003542","-6.567636233003542"
"1548","-6.571048838194238","-6.571048838194238","-6.571048838194238"
"1549","-6.916968099689045","-6.916968099689045","-6.916968099689045"
"1550","-6.860592559311641","-6.860592559311641","-6.860592559311641"
"1551","-6.918731439198015","-6.918731439198015","-6.918731439198015"
"1552","-6.886453595578388","-6.886453595578388","-6.886453595578388"
"1553","-6.957979029656035","-6.957979029656035","-6.957979029656035"
"1554","-6.989080293463489","-6.989080293463489","-6.989080293463489"
"1555","-6.579352325772698","-6.579352325772698","-6.579352325772698"
"1556","-6.472344411948477","-6.472344411948477","-6.472344411948477"
"1557","-6.607951352692312","-6.607951352692312","-6.607951352692312"
"1558","-6.820015770298313","-6.820015770298313","-6.820015770298313"
"1559","-6.489726178545449","-6.489726178545449","-6.489726178545449"
"1560","-6.434740386968429","-6.434740386968429","-6.434740386968429"
"1561","-6.404399210598606","-6.404399210598606","-6.404399210598606"
"1562","-6.091481563274957","-6.091481563274957","-6.091481563274957"
"1563","-5.75988127141293","-5.75988127141293","-5.75988127141293"
"1564","-5.876506742607139","-5.876506742607139","-5.876506742607139"
"1565","-5.66859140376719","-5.66859140376719","-5.66859140376719"
"1566","-5.944107484005567","-5.944107484005567","-5.944107484005567"
"1567","-5.976666969919311","-5.976666969919311","-5.976666969919311"
"1568","-5.990119195476659","-5.990119195476659","-5.990119195476659"
"1569","-5.868517196243121","-5.868517196243121","-5.868517196243121"
"1570","-5.816387674599534","-5.816387674599534","-5.816387674599534"
"1571","-6.375313342231882","-6.375313342231882","-6.375313342231882"
"1572","-6.411335942995418","-6.411335942995418","-6.411335942995418"
"1573","-6.54569423644568","-6.54569423644568","-6.54569423644568"
"1574","-6.551405405569334","-6.551405405569334","-6.551405405569334"
"1575","-6.528368945385058","-6.528368945385058","-6.528368945385058"
"1576","-6.328080588616963","-6.328080588616963","-6.328080588616963"
"1577","-6.257718294354848","-6.257718294354848","-6.257718294354848"
"1578","-6.502848603759945","-6.502848603759945","-6.502848603759945"
"1579","-6.5405121796993795","-6.5405121796993795","-6.5405121796993795"
"1580","-6.4589897316687646","-6.4589897316687646","-6.4589897316687646"
"1581","-6.819610734677501","-6.819610734677501","-6.819610734677501"
"1582","-6.524692573254749","-6.524692573254749","-6.524692573254749"
"1583","-6.539267300400406","-6.539267300400406","-6.539267300400406"
"1584","-7.046173567170716","-7.046173567170716","-7.046173567170716"
"1585","-6.944734999168275","-6.944734999168275","-6.944734999168275"
"1586","-6.938593186664198","-6.938593186664198","-6.938593186664198"
"1587","-6.844600768974366","-6.844600768974366","-6.844600768974366"
"1588","-6.880715797370092","-6.880715797370092","-6.880715797370092"
"1589","-6.8813185500661325","-6.8813185500661325","-6.8813185500661325"
"1590","-6.959170631856735","-6.959170631856735","-6.959170631856735"
"1591","-7.04150596868288","-7.04150596868288","-7.04150596868288"
"1592","-7.009182060922916","-7.009182060922916","-7.009182060922916"
"1593","-6.80942302123015","-6.80942302123015","-6.80942302123015"
"1594","-6.974617675501198","-6.974617675501198","-6.974617675501198"
"1595","-7.035758684545067","-7.035758684545067","-7.035758684545067"
"1596","-6.714533476158255","-6.714533476158255","-6.714533476158255"
"1597","-6.741506669938642","-6.741506669938642","-6.741506669938642"
"1598","-7.163015821946658","-7.163015821946658","-7.163015821946658"
"1599","-7.091739451075779","-7.091739451075779","-7.091739451075779"
"1600","-7.083649645190706","-7.083649645190706","-7.083649645190706"
"1601","-7.041091895108142","-7.041091895108142","-7.041091895108142"
"1602","-7.033143652689711","-7.033143652689711","-7.033143652689711"
"1603","-7.157915508698741","-7.157915508698741","-7.157915508698741"
"1604","-7.303454784713015","-7.303454784713015","-7.303454784713015"
"1605","-6.990828331774212","-6.990828331774212","-6.990828331774212"
"1606","-6.579592163404913","-6.579592163404913","-6.579592163404913"
"1607","-6.507621497368131","-6.507621497368131","-6.507621497368131"
"1608","-6.732106033844628","-6.732106033844628","-6.732106033844628"
"1609","-6.596227884172348","-6.596227884172348","-6.596227884172348"
"1610","-6.474831717418532","-6.474831717418532","-6.474831717418532"
"1611","-6.5152050594581565","-6.5152050594581565","-6.5152050594581565"
"1612","-6.4466399863995205","-6.4466399863995205","-6.4466399863995205"
"1613","-6.420009615713564","-6.420009615713564","-6.420009615713564"
"1614","-6.356331093307325","-6.356331093307325","-6.356331093307325"
"1615","-6.337940022274191","-6.337940022274191","-6.337940022274191"
"1616","-6.3506398240863335","-6.3506398240863335","-6.3506398240863335"
"1617","-6.353152482424297","-6.353152482424297","-6.353152482424297"
"1618","-6.671685303974589","-6.671685303974589","-6.671685303974589"
"1619","-6.4432271274999895","-6.4432271274999895","-6.4432271274999895"
"1620","-6.638549173485096","-6.638549173485096","-6.638549173485096"
"1621","-6.8285189638823915","-6.8285189638823915","-6.8285189638823915"
"1622","-6.790551315562882","-6.790551315562882","-6.790551315562882"
"1623","-6.967733825466024","-6.967733825466024","-6.967733825466024"
"1624","-6.553407882751355","-6.553407882751355","-6.553407882751355"
"1625","-6.342959468285008","-6.342959468285008","-6.342959468285008"
"1626","-6.64885262642618","-6.64885262642618","-6.64885262642618"
"1627","-6.728178447672978","-6.728178447672978","-6.728178447672978"
"1628","-6.884799538735731","-6.884799538735731","-6.884799538735731"
"1629","-6.797783077069625","-6.797783077069625","-6.797783077069625"
"1630","-6.678463334120242","-6.678463334120242","-6.678463334120242"
"1631","-7.228129127627056","-7.228129127627056","-7.228129127627056"
"1632","-7.090123640382968","-7.090123640382968","-7.090123640382968"
"1633","-7.239088554611531","-7.239088554611531","-7.239088554611531"
"1634","-7.980182031553088","-7.980182031553088","-7.980182031553088"
"1635","-7.668414495493299","-7.668414495493299","-7.668414495493299"
"1636","-7.2864219029570485","-7.2864219029570485","-7.2864219029570485"
"1637","-7.542498919961609","-7.542498919961609","-7.542498919961609"
"1638","-7.853080759503667","-7.853080759503667","-7.853080759503667"
"1639","-7.862637765064748","-7.862637765064748","-7.862637765064748"
"1640","-7.3707794559500535","-7.3707794559500535","-7.3707794559500535"
"1641","-7.552837889646389","-7.552837889646389","-7.552837889646389"
"1642","-7.551266437111503","-7.551266437111503","-7.551266437111503"
"1643","-7.361838974867051","-7.361838974867051","-7.361838974867051"
"1644","-7.479363319604991","-7.479363319604991","-7.479363319604991"
"1645","-7.732008328243483","-7.732008328243483","-7.732008328243483"
"1646","-7.5120745192372045","-7.5120745192372045","-7.5120745192372045"
"1647","-7.066260942278169","-7.066260942278169","-7.066260942278169"
"1648","-7.101412927204279","-7.101412927204279","-7.101412927204279"
"1649","-7.13828233976746","-7.13828233976746","-7.13828233976746"
"1650","-7.175109172320281","-7.175109172320281","-7.175109172320281"
"1651","-7.4351812783971205","-7.4351812783971205","-7.4351812783971205"
"1652","-7.519927977168253","-7.519927977168253","-7.519927977168253"
"1653","-7.539632910072449","-7.539632910072449","-7.539632910072449"
"1654","-7.5964048611153805","-7.5964048611153805","-7.5964048611153805"
"1655","-7.620069892386922","-7.620069892386922","-7.620069892386922"
"1656","-7.644914095390802","-7.644914095390802","-7.644914095390802"
"1657","-7.904817349481796","-7.904817349481796","-7.904817349481796"
"1658","-8.10742345733929","-8.10742345733929","-8.10742345733929"
"1659","-8.09292641382246","-8.09292641382246","-8.09292641382246"
"1660","-7.897377891597208","-7.897377891597208","-7.897377891597208"
"1661","-7.91449078796661","-7.91449078796661","-7.91449078796661"
"1662","-7.897370930027079","-7.897370930027079","-7.897370930027079"
"1663","-7.9402306117713275","-7.9402306117713275","-7.9402306117713275"
"1664","-8.153782118131417","-8.153782118131417","-8.153782118131417"
"1665","-8.335429870050312","-8.335429870050312","-8.335429870050312"
"1666","-8.387691354457399","-8.387691354457399","-8.387691354457399"
"1667","-8.740017857535447","-8.740017857535447","-8.740017857535447"
"1668","-8.746761078605664","-8.746761078605664","-8.746761078605664"
"1669","-8.863776278916417","-8.863776278916417","-8.863776278916417"
"1670","-8.649631544053905","-8.649631544053905","-8.649631544053905"
"1671","-8.85507820553708","-8.85507820553708","-8.85507820553708"
"1672","-8.888885555737152","-8.888885555737152","-8.888885555737152"
"1673","-8.734632486406024","-8.734632486406024","-8.734632486406024"
"1674","-8.717460433547584","-8.717460433547584","-8.717460433547584"
"1675","-8.699170899122823","-8.699170899122823","-8.699170899122823"
"1676","-8.419438163989025","-8.419438163989025","-8.419438163989025"
"1677","-8.419314849372686","-8.419314849372686","-8.419314849372686"
"1678","-8.52773653807315","-8.52773653807315","-8.52773653807315"
"1679","-8.48061802911915","-8.48061802911915","-8.48061802911915"
"1680","-8.722070977224472","-8.722070977224472","-8.722070977224472"
"1681","-8.68875145874344","-8.68875145874344","-8.68875145874344"
"1682","-8.687764466957129","-8.687764466957129","-8.687764466957129"
"1683","-8.635747840253343","-8.635747840253343","-8.635747840253343"
"1684","-8.68918639494818","-8.68918639494818","-8.68918639494818"
"1685","-8.899157124740281","-8.899157124740281","-8.899157124740281"
"1686","-9.343029221484363","-9.343029221484363","-9.343029221484363"
"1687","-9.462873314841076","-9.462873314841076","-9.462873314841076"
"1688","-9.286412244884337","-9.286412244884337","-9.286412244884337"
"1689","-9.352882841959449","-9.352882841959449","-9.352882841959449"
"1690","-9.323316174848017","-9.323316174848017","-9.323316174848017"
"1691","-9.207423397531135","-9.207423397531135","-9.207423397531135"
