"Step","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MAX"
"13844","74.29978266926463","74.29978266926463","74.29978266926463"
"13847","74.84742962709004","74.84742962709004","74.84742962709004"
"13850","74.4075487033863","74.4075487033863","74.4075487033863"
"13853","77.72927102522699","77.72927102522699","77.72927102522699"
"13856","77.27772229577502","77.27772229577502","77.27772229577502"
"13859","77.67605342963807","77.67605342963807","77.67605342963807"
"13862","76.82122967289448","76.82122967289448","76.82122967289448"
"13865","77.46200183136185","77.46200183136185","77.46200183136185"
"13868","80.97953061593633","80.97953061593633","80.97953061593633"
"13871","81.52910278252409","81.52910278252409","81.52910278252409"
"13874","81.13573161952542","81.13573161952542","81.13573161952542"
"13877","80.74719474943181","80.74719474943181","80.74719474943181"
"13880","80.51753109187675","80.51753109187675","80.51753109187675"
"13883","80.13506374411129","80.13506374411129","80.13506374411129"
"13886","79.61852771324982","79.61852771324982","79.61852771324982"
"13889","78.80478637994177","78.80478637994177","78.80478637994177"
"13892","80.37621997206509","80.37621997206509","80.37621997206509"
"13895","80.55791166201529","80.55791166201529","80.55791166201529"
"13898","81.50635896002052","81.50635896002052","81.50635896002052"
"13901","83.5988433387743","83.5988433387743","83.5988433387743"
"13904","83.49470950596664","83.49470950596664","83.49470950596664"
"13907","83.80407584625864","83.80407584625864","83.80407584625864"
"13910","83.60841006807608","83.60841006807608","83.60841006807608"
"13913","83.42577173658827","83.42577173658827","83.42577173658827"
"13916","83.2362643758804","83.2362643758804","83.2362643758804"
"13919","84.46379919966952","84.46379919966952","84.46379919966952"
"13922","83.98301286697047","83.98301286697047","83.98301286697047"
"13925","83.29973417596453","83.29973417596453","83.29973417596453"
"13928","81.96717716425742","81.96717716425742","81.96717716425742"
"13931","81.95793273708209","81.95793273708209","81.95793273708209"
"13934","82.8992128959392","82.8992128959392","82.8992128959392"
"13937","84.54849042548106","84.54849042548106","84.54849042548106"
"13940","84.27155644763161","84.27155644763161","84.27155644763161"
"13943","85.41051221189473","85.41051221189473","85.41051221189473"
"13946","84.23226881364698","84.23226881364698","84.23226881364698"
"13949","85.08915570991412","85.08915570991412","85.08915570991412"
"13952","84.91998292260634","84.91998292260634","84.91998292260634"
"13955","84.56473290124119","84.56473290124119","84.56473290124119"
"13958","83.8236044151192","83.8236044151192","83.8236044151192"
"13961","83.95694105568609","83.95694105568609","83.95694105568609"
"13964","84.83133294676269","84.83133294676269","84.83133294676269"
"13967","84.17630070359188","84.17630070359188","84.17630070359188"
"13970","83.1836826505527","83.1836826505527","83.1836826505527"
"13973","82.45970663963205","82.45970663963205","82.45970663963205"
"13976","83.03580509629847","83.03580509629847","83.03580509629847"
"13979","83.14818483915693","83.14818483915693","83.14818483915693"
"13982","83.0281708079489","83.0281708079489","83.0281708079489"
"13985","81.87731566040529","81.87731566040529","81.87731566040529"
"13988","81.81262633973142","81.81262633973142","81.81262633973142"
"13991","82.4742606443188","82.4742606443188","82.4742606443188"
"13994","81.43704338686922","81.43704338686922","81.43704338686922"
"13997","82.93459535436577","82.93459535436577","82.93459535436577"
"14000","81.39979922977703","81.39979922977703","81.39979922977703"
"14003","80.92499582899717","80.92499582899717","80.92499582899717"
"14006","82.57380235382479","82.57380235382479","82.57380235382479"
"14009","83.11204505895107","83.11204505895107","83.11204505895107"
"14012","82.50381429235236","82.50381429235236","82.50381429235236"
"14015","83.84229003207189","83.84229003207189","83.84229003207189"
"14018","83.42462129066291","83.42462129066291","83.42462129066291"
"14021","81.76546824953572","81.76546824953572","81.76546824953572"
"14024","82.75739657065834","82.75739657065834","82.75739657065834"
"14027","84.40920247750559","84.40920247750559","84.40920247750559"
"14030","85.28604940186337","85.28604940186337","85.28604940186337"
"14033","85.69031674988588","85.69031674988588","85.69031674988588"
"14036","85.46891347443041","85.46891347443041","85.46891347443041"
"14039","85.49369752298962","85.49369752298962","85.49369752298962"
"14042","85.84865874415327","85.84865874415327","85.84865874415327"
"14045","85.42688336075166","85.42688336075166","85.42688336075166"
"14048","85.55875607368723","85.55875607368723","85.55875607368723"
"14051","85.28468569425044","85.28468569425044","85.28468569425044"
"14054","85.3275929886539","85.3275929886539","85.3275929886539"
"14057","85.7303417023771","85.7303417023771","85.7303417023771"
"14060","86.15541518797244","86.15541518797244","86.15541518797244"
"14063","85.28198080925897","85.28198080925897","85.28198080925897"
"14066","85.44360578362856","85.44360578362856","85.44360578362856"
"14069","85.94652076405013","85.94652076405013","85.94652076405013"
"14072","85.05756459218604","85.05756459218604","85.05756459218604"
"14075","85.28916914452871","85.28916914452871","85.28916914452871"
"14078","84.88685692501724","84.88685692501724","84.88685692501724"
"14081","85.17704770132033","85.17704770132033","85.17704770132033"
"14084","85.83124047667583","85.83124047667583","85.83124047667583"
"14087","86.51194070762841","86.51194070762841","86.51194070762841"
"14090","86.7154276987926","86.7154276987926","86.7154276987926"
"14093","86.74408507656607","86.74408507656607","86.74408507656607"
"14096","86.29980502401584","86.29980502401584","86.29980502401584"
"14099","85.76323055030127","85.76323055030127","85.76323055030127"
"14102","86.87433015089087","86.87433015089087","86.87433015089087"
"14105","87.50274791372865","87.50274791372865","87.50274791372865"
"14108","87.31139992430715","87.31139992430715","87.31139992430715"
"14111","87.76340185155458","87.76340185155458","87.76340185155458"
"14114","87.8702636200806","87.8702636200806","87.8702636200806"
"14117","86.8044940371729","86.8044940371729","86.8044940371729"
"14120","87.4810339935203","87.4810339935203","87.4810339935203"
"14123","85.85093755034113","85.85093755034113","85.85093755034113"
"14126","86.83125418011547","86.83125418011547","86.83125418011547"
"14129","87.40005920026789","87.40005920026789","87.40005920026789"
"14132","86.15363325108767","86.15363325108767","86.15363325108767"
"14135","85.53086109499836","85.53086109499836","85.53086109499836"
"14138","84.45381920003695","84.45381920003695","84.45381920003695"
"14141","84.38613256030341","84.38613256030341","84.38613256030341"
"14144","85.14974096317854","85.14974096317854","85.14974096317854"
"14147","85.12061641161438","85.12061641161438","85.12061641161438"
"14150","86.52436741397425","86.52436741397425","86.52436741397425"
"14153","86.32323809587263","86.32323809587263","86.32323809587263"
"14156","85.85719673882451","85.85719673882451","85.85719673882451"
"14159","85.19211815608611","85.19211815608611","85.19211815608611"
"14162","85.83626742555208","85.83626742555208","85.83626742555208"
"14165","85.67964775179729","85.67964775179729","85.67964775179729"
"14168","85.99090460707689","85.99090460707689","85.99090460707689"
"14171","86.2497390935983","86.2497390935983","86.2497390935983"
"14174","85.6250421486832","85.6250421486832","85.6250421486832"
"14177","86.97353371426345","86.97353371426345","86.97353371426345"
"14180","86.525471518271","86.525471518271","86.525471518271"
"14183","87.03523781126069","87.03523781126069","87.03523781126069"
"14186","86.93209736015929","86.93209736015929","86.93209736015929"
"14189","87.15007273430287","87.15007273430287","87.15007273430287"
"14192","87.54908396562388","87.54908396562388","87.54908396562388"
"14195","89.4876543022913","89.4876543022913","89.4876543022913"
"14198","90.03774606886351","90.03774606886351","90.03774606886351"
"14201","90.31517840314413","90.31517840314413","90.31517840314413"
"14204","90.73297618300556","90.73297618300556","90.73297618300556"
"14207","90.64432155540116","90.64432155540116","90.64432155540116"
"14210","91.01171346570132","91.01171346570132","91.01171346570132"
"14213","91.00255969122644","91.00255969122644","91.00255969122644"
"14216","90.70173620872883","90.70173620872883","90.70173620872883"
"14219","90.17566602217065","90.17566602217065","90.17566602217065"
"14222","90.3322545705858","90.3322545705858","90.3322545705858"
"14225","89.87054693024507","89.87054693024507","89.87054693024507"
"14228","89.94504311800875","89.94504311800875","89.94504311800875"
"14231","89.76676474596746","89.76676474596746","89.76676474596746"
"14234","91.00356213706202","91.00356213706202","91.00356213706202"
"14237","90.39789811831808","90.39789811831808","90.39789811831808"
"14240","89.52852250314965","89.52852250314965","89.52852250314965"
"14243","89.00818755630806","89.00818755630806","89.00818755630806"
"14246","89.04425075045428","89.04425075045428","89.04425075045428"
"14249","88.29026603145412","88.29026603145412","88.29026603145412"
"14252","88.1779960073711","88.1779960073711","88.1779960073711"
"14255","88.55873550335868","88.55873550335868","88.55873550335868"
"14258","88.75298988222278","88.75298988222278","88.75298988222278"
"14261","88.72400215313948","88.72400215313948","88.72400215313948"
"14264","88.13366726512032","88.13366726512032","88.13366726512032"
"14267","87.3027002836347","87.3027002836347","87.3027002836347"
"14270","87.40092472109771","87.40092472109771","87.40092472109771"
"14273","88.51458334306828","88.51458334306828","88.51458334306828"
"14276","88.56898367916338","88.56898367916338","88.56898367916338"
"14279","87.37712433588649","87.37712433588649","87.37712433588649"
"14282","85.98018964651874","85.98018964651874","85.98018964651874"
"14285","83.77679692926334","83.77679692926334","83.77679692926334"
"14288","83.13579956634248","83.13579956634248","83.13579956634248"
"14291","82.9449948418617","82.9449948418617","82.9449948418617"
"14294","84.4365548166431","84.4365548166431","84.4365548166431"
"14297","82.69981636827868","82.69981636827868","82.69981636827868"
"14300","81.35616644138034","81.35616644138034","81.35616644138034"
"14303","81.80844108336791","81.80844108336791","81.80844108336791"
"14306","80.18864029045018","80.18864029045018","80.18864029045018"
"14309","80.57884159342346","80.57884159342346","80.57884159342346"
"14312","80.14006945357552","80.14006945357552","80.14006945357552"
"14315","79.9196201647163","79.9196201647163","79.9196201647163"
"14318","80.33710474601106","80.33710474601106","80.33710474601106"
"14321","80.08967039080581","80.08967039080581","80.08967039080581"
"14324","79.94915098176054","79.94915098176054","79.94915098176054"
"14327","79.11480056574595","79.11480056574595","79.11480056574595"
"14330","78.38256607376815","78.38256607376815","78.38256607376815"
"14333","78.1968266771483","78.1968266771483","78.1968266771483"
"14336","77.60699869426756","77.60699869426756","77.60699869426756"
"14339","77.69882068237973","77.69882068237973","77.69882068237973"
"14342","76.76649742824979","76.76649742824979","76.76649742824979"
"14345","78.0651177586468","78.0651177586468","78.0651177586468"
"14348","77.99364736087686","77.99364736087686","77.99364736087686"
"14351","79.07748152685977","79.07748152685977","79.07748152685977"
"14354","78.4437132692467","78.4437132692467","78.4437132692467"
"14357","77.8238350577697","77.8238350577697","77.8238350577697"
"14360","78.31681042280997","78.31681042280997","78.31681042280997"
"14363","78.93137053207577","78.93137053207577","78.93137053207577"
"14366","78.40703213909305","78.40703213909305","78.40703213909305"
"14369","78.72805307766572","78.72805307766572","78.72805307766572"
"14372","79.56230640848031","79.56230640848031","79.56230640848031"
"14375","79.67244779216708","79.67244779216708","79.67244779216708"
"14378","79.22155249833105","79.22155249833105","79.22155249833105"
"14381","79.36598929084862","79.36598929084862","79.36598929084862"
"14384","79.40325599369586","79.40325599369586","79.40325599369586"
"14387","78.83282556284118","78.83282556284118","78.83282556284118"
"14390","79.87446307632237","79.87446307632237","79.87446307632237"
"14393","80.06306807910522","80.06306807910522","80.06306807910522"
"14396","79.48195709964675","79.48195709964675","79.48195709964675"
"14399","78.9343312384742","78.9343312384742","78.9343312384742"
"14402","79.0880063959761","79.0880063959761","79.0880063959761"
"14405","79.2236363172751","79.2236363172751","79.2236363172751"
