"Step","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"2761","-5.674173513296109","-5.674173513296109","-5.674173513296109"
"2763","-5.79619159045077","-5.79619159045077","-5.79619159045077"
"2765","-5.434148838211947","-5.434148838211947","-5.434148838211947"
"2767","-5.384357359716107","-5.384357359716107","-5.384357359716107"
"2769","-5.786319832831807","-5.786319832831807","-5.786319832831807"
"2771","-5.9912847413275365","-5.9912847413275365","-5.9912847413275365"
"2773","-5.952495242132003","-5.952495242132003","-5.952495242132003"
"2775","-5.2313540954290465","-5.2313540954290465","-5.2313540954290465"
"2777","-4.790440366882626","-4.790440366882626","-4.790440366882626"
"2779","-4.789573786811522","-4.789573786811522","-4.789573786811522"
"2781","-4.791132945689227","-4.791132945689227","-4.791132945689227"
"2783","-4.659259819442711","-4.659259819442711","-4.659259819442711"
"2785","-4.660283597766731","-4.660283597766731","-4.660283597766731"
"2787","-4.601957416579076","-4.601957416579076","-4.601957416579076"
"2789","-4.30341648260491","-4.30341648260491","-4.30341648260491"
"2791","-4.347605477149834","-4.347605477149834","-4.347605477149834"
"2793","-4.429382839982042","-4.429382839982042","-4.429382839982042"
"2795","-4.275404496002555","-4.275404496002555","-4.275404496002555"
"2797","-4.373354911434695","-4.373354911434695","-4.373354911434695"
"2799","-4.426590192937318","-4.426590192937318","-4.426590192937318"
"2801","-4.81879377043511","-4.81879377043511","-4.81879377043511"
"2803","-4.533992492311006","-4.533992492311006","-4.533992492311006"
"2805","-4.851426999047419","-4.851426999047419","-4.851426999047419"
"2807","-4.3483320221137065","-4.3483320221137065","-4.3483320221137065"
"2809","-4.114166493062475","-4.114166493062475","-4.114166493062475"
"2811","-3.656809821004921","-3.656809821004921","-3.656809821004921"
"2813","-3.429158683786479","-3.429158683786479","-3.429158683786479"
"2815","-2.9556220193227536","-2.9556220193227536","-2.9556220193227536"
"2817","-3.2185481811083685","-3.2185481811083685","-3.2185481811083685"
"2819","-3.3047712853109674","-3.3047712853109674","-3.3047712853109674"
"2821","-3.1178591406405074","-3.1178591406405074","-3.1178591406405074"
"2823","-3.382645266817158","-3.382645266817158","-3.382645266817158"
"2825","-3.777643272785748","-3.777643272785748","-3.777643272785748"
"2827","-4.461913626146495","-4.461913626146495","-4.461913626146495"
"2829","-5.147372793410321","-5.147372793410321","-5.147372793410321"
"2831","-4.751457733419852","-4.751457733419852","-4.751457733419852"
"2833","-4.730200456716363","-4.730200456716363","-4.730200456716363"
"2835","-4.4827165460788265","-4.4827165460788265","-4.4827165460788265"
"2837","-3.6609218555665164","-3.6609218555665164","-3.6609218555665164"
"2839","-3.6258252943637705","-3.6258252943637705","-3.6258252943637705"
"2841","-3.7518136288096677","-3.7518136288096677","-3.7518136288096677"
"2843","-3.4450451422049526","-3.4450451422049526","-3.4450451422049526"
"2845","-3.2861532941835154","-3.2861532941835154","-3.2861532941835154"
"2847","-3.5168470502905462","-3.5168470502905462","-3.5168470502905462"
"2849","-3.3148750178079522","-3.3148750178079522","-3.3148750178079522"
"2851","-2.9832110549340105","-2.9832110549340105","-2.9832110549340105"
"2853","-3.2492087166410557","-3.2492087166410557","-3.2492087166410557"
"2855","-3.2223460589270507","-3.2223460589270507","-3.2223460589270507"
"2857","-3.5235105557797146","-3.5235105557797146","-3.5235105557797146"
"2859","-3.747482486395498","-3.747482486395498","-3.747482486395498"
"2861","-3.5391497287100067","-3.5391497287100067","-3.5391497287100067"
"2863","-3.444413693418574","-3.444413693418574","-3.444413693418574"
"2865","-3.52646826567179","-3.52646826567179","-3.52646826567179"
"2867","-3.5344081314463","-3.5344081314463","-3.5344081314463"
"2869","-3.646155402514505","-3.646155402514505","-3.646155402514505"
"2871","-3.752065536437651","-3.752065536437651","-3.752065536437651"
"2873","-3.9318298168112396","-3.9318298168112396","-3.9318298168112396"
"2875","-3.990477185466291","-3.990477185466291","-3.990477185466291"
"2877","-3.945791133232828","-3.945791133232828","-3.945791133232828"
"2879","-3.5384490562863546","-3.5384490562863546","-3.5384490562863546"
"2881","-3.2392898885050574","-3.2392898885050574","-3.2392898885050574"
"2883","-3.3001144419430117","-3.3001144419430117","-3.3001144419430117"
"2885","-3.2898575579695524","-3.2898575579695524","-3.2898575579695524"
"2887","-2.8838757632508543","-2.8838757632508543","-2.8838757632508543"
"2889","-2.8568683478056243","-2.8568683478056243","-2.8568683478056243"
"2891","-2.691508925253134","-2.691508925253134","-2.691508925253134"
"2893","-2.4795793960163492","-2.4795793960163492","-2.4795793960163492"
"2895","-2.1110162082750987","-2.1110162082750987","-2.1110162082750987"
"2897","-2.4307253683507226","-2.4307253683507226","-2.4307253683507226"
"2899","-2.9980944021584643","-2.9980944021584643","-2.9980944021584643"
"2901","-2.9353716074186122","-2.9353716074186122","-2.9353716074186122"
"2903","-2.992841884039489","-2.992841884039489","-2.992841884039489"
"2905","-2.9808687117708996","-2.9808687117708996","-2.9808687117708996"
"2907","-2.673191581142745","-2.673191581142745","-2.673191581142745"
"2909","-2.6100566368199747","-2.6100566368199747","-2.6100566368199747"
"2911","-2.5251522914380935","-2.5251522914380935","-2.5251522914380935"
"2913","-2.381986390703319","-2.381986390703319","-2.381986390703319"
"2915","-2.4014681462419314","-2.4014681462419314","-2.4014681462419314"
"2917","-2.2153266316410436","-2.2153266316410436","-2.2153266316410436"
"2919","-1.911854511551603","-1.911854511551603","-1.911854511551603"
"2921","-1.8910184049292358","-1.8910184049292358","-1.8910184049292358"
"2923","-1.9399602013389756","-1.9399602013389756","-1.9399602013389756"
"2925","-1.8203762505473355","-1.8203762505473355","-1.8203762505473355"
"2927","-1.7969823989596276","-1.7969823989596276","-1.7969823989596276"
"2929","-1.719637091411489","-1.719637091411489","-1.719637091411489"
"2931","-1.8095421396848916","-1.8095421396848916","-1.8095421396848916"
"2933","-2.0978095351337416","-2.0978095351337416","-2.0978095351337416"
"2935","-2.1251684799546884","-2.1251684799546884","-2.1251684799546884"
"2937","-2.0905761962389513","-2.0905761962389513","-2.0905761962389513"
"2939","-2.077995074663703","-2.077995074663703","-2.077995074663703"
"2941","-2.440001651158716","-2.440001651158716","-2.440001651158716"
"2943","-2.5168114622680693","-2.5168114622680693","-2.5168114622680693"
"2945","-2.5867999128095907","-2.5867999128095907","-2.5867999128095907"
"2947","-2.7910234313323756","-2.7910234313323756","-2.7910234313323756"
"2949","-2.8676618832238905","-2.8676618832238905","-2.8676618832238905"
"2951","-2.867945168943411","-2.867945168943411","-2.867945168943411"
"2953","-2.664642666902832","-2.664642666902832","-2.664642666902832"
"2955","-2.3835214960090703","-2.3835214960090703","-2.3835214960090703"
"2957","-2.5037873233904566","-2.5037873233904566","-2.5037873233904566"
"2959","-2.4674288752724682","-2.4674288752724682","-2.4674288752724682"
"2961","-1.9135646078141173","-1.9135646078141173","-1.9135646078141173"
"2963","-2.2157237625549855","-2.2157237625549855","-2.2157237625549855"
"2965","-2.194949018686813","-2.194949018686813","-2.194949018686813"
"2967","-2.099995040657464","-2.099995040657464","-2.099995040657464"
"2969","-2.388378276522994","-2.388378276522994","-2.388378276522994"
"2971","-2.6158775638627576","-2.6158775638627576","-2.6158775638627576"
"2973","-2.7805309400862956","-2.7805309400862956","-2.7805309400862956"
"2975","-2.756940106835475","-2.756940106835475","-2.756940106835475"
"2977","-2.322382541998017","-2.322382541998017","-2.322382541998017"
"2979","-2.6170765063994708","-2.6170765063994708","-2.6170765063994708"
"2981","-2.8369445802824673","-2.8369445802824673","-2.8369445802824673"
"2983","-2.7619433263017363","-2.7619433263017363","-2.7619433263017363"
"2985","-2.82915990897429","-2.82915990897429","-2.82915990897429"
"2987","-2.867628700291204","-2.867628700291204","-2.867628700291204"
"2989","-2.4553533792608544","-2.4553533792608544","-2.4553533792608544"
"2991","-2.5403351796092526","-2.5403351796092526","-2.5403351796092526"
"2993","-2.5229180194899867","-2.5229180194899867","-2.5229180194899867"
"2995","-2.122154330728477","-2.122154330728477","-2.122154330728477"
"2997","-2.0468041126924534","-2.0468041126924534","-2.0468041126924534"
"2999","-1.4922972147665445","-1.4922972147665445","-1.4922972147665445"
"3001","-1.3996031381707368","-1.3996031381707368","-1.3996031381707368"
"3003","-1.3742945874773034","-1.3742945874773034","-1.3742945874773034"
"3005","-1.106195112837841","-1.106195112837841","-1.106195112837841"
"3007","-1.099638815272856","-1.099638815272856","-1.099638815272856"
"3009","-1.3378085208278092","-1.3378085208278092","-1.3378085208278092"
"3011","-1.3006948648418928","-1.3006948648418928","-1.3006948648418928"
"3013","-1.4772612595345966","-1.4772612595345966","-1.4772612595345966"
"3015","-1.771659209484807","-1.771659209484807","-1.771659209484807"
"3017","-1.7969232311803232","-1.7969232311803232","-1.7969232311803232"
"3019","-1.7880435469268756","-1.7880435469268756","-1.7880435469268756"
"3021","-1.8436876768733022","-1.8436876768733022","-1.8436876768733022"
"3023","-1.5484264325473114","-1.5484264325473114","-1.5484264325473114"
"3025","-1.579769132075285","-1.579769132075285","-1.579769132075285"
"3027","-1.5800693307631688","-1.5800693307631688","-1.5800693307631688"
"3029","-1.5676809079728418","-1.5676809079728418","-1.5676809079728418"
"3031","-1.398114730855343","-1.398114730855343","-1.398114730855343"
"3033","-0.7899314120363047","-0.7899314120363047","-0.7899314120363047"
"3035","-0.7039417084785562","-0.7039417084785562","-0.7039417084785562"
"3037","-0.9495438498498743","-0.9495438498498743","-0.9495438498498743"
"3039","-1.1092635093856626","-1.1092635093856626","-1.1092635093856626"
"3041","-1.1521989828294323","-1.1521989828294323","-1.1521989828294323"
"3043","-1.1641159739496438","-1.1641159739496438","-1.1641159739496438"
"3045","-1.250903663260187","-1.250903663260187","-1.250903663260187"
"3047","-1.2953172579789856","-1.2953172579789856","-1.2953172579789856"
"3049","-1.2487602312374717","-1.2487602312374717","-1.2487602312374717"
"3051","-1.3676041034741788","-1.3676041034741788","-1.3676041034741788"
"3053","-1.3528386322382366","-1.3528386322382366","-1.3528386322382366"
"3055","-1.4440353504739931","-1.4440353504739931","-1.4440353504739931"
"3057","-1.384832608027917","-1.384832608027917","-1.384832608027917"
"3059","-1.3320086952739114","-1.3320086952739114","-1.3320086952739114"
"3061","-1.2995830348137003","-1.2995830348137003","-1.2995830348137003"
"3063","-1.366878942675802","-1.366878942675802","-1.366878942675802"
"3065","-1.378060725438125","-1.378060725438125","-1.378060725438125"
"3067","-1.7094376938223115","-1.7094376938223115","-1.7094376938223115"
"3069","-1.860863941451616","-1.860863941451616","-1.860863941451616"
"3071","-1.626221954197223","-1.626221954197223","-1.626221954197223"
"3073","-1.6377566256591873","-1.6377566256591873","-1.6377566256591873"
"3075","-1.6667127064783502","-1.6667127064783502","-1.6667127064783502"
"3077","-1.69249901934145","-1.69249901934145","-1.69249901934145"
"3079","-2.0020491417129502","-2.0020491417129502","-2.0020491417129502"
"3081","-2.4550883270316803","-2.4550883270316803","-2.4550883270316803"
"3083","-2.488371986695261","-2.488371986695261","-2.488371986695261"
"3085","-2.6834611356271463","-2.6834611356271463","-2.6834611356271463"
"3087","-2.7910575418378287","-2.7910575418378287","-2.7910575418378287"
"3089","-2.8842830891629325","-2.8842830891629325","-2.8842830891629325"
"3091","-2.6202774637469606","-2.6202774637469606","-2.6202774637469606"
"3093","-2.6195963262687236","-2.6195963262687236","-2.6195963262687236"
"3095","-2.828545562100935","-2.828545562100935","-2.828545562100935"
"3097","-2.59705544720888","-2.59705544720888","-2.59705544720888"
"3099","-2.6574840177094345","-2.6574840177094345","-2.6574840177094345"
"3101","-2.216711595490542","-2.216711595490542","-2.216711595490542"
"3103","-2.2777210073286334","-2.2777210073286334","-2.2777210073286334"
"3105","-2.4899320452200002","-2.4899320452200002","-2.4899320452200002"
"3107","-2.6413155639192554","-2.6413155639192554","-2.6413155639192554"
"3109","-2.9111810870684263","-2.9111810870684263","-2.9111810870684263"
"3111","-2.8095436819489374","-2.8095436819489374","-2.8095436819489374"
"3113","-2.8119504722780744","-2.8119504722780744","-2.8119504722780744"
"3115","-2.8502834623758786","-2.8502834623758786","-2.8502834623758786"
"3117","-2.659594467473969","-2.659594467473969","-2.659594467473969"
"3119","-2.6559169830165867","-2.6559169830165867","-2.6559169830165867"
"3121","-3.187678074497407","-3.187678074497407","-3.187678074497407"
"3123","-3.1513435369850322","-3.1513435369850322","-3.1513435369850322"
"3125","-3.159031970274181","-3.159031970274181","-3.159031970274181"
"3127","-3.7999150686291983","-3.7999150686291983","-3.7999150686291983"
"3129","-3.9605301087688605","-3.9605301087688605","-3.9605301087688605"
"3131","-3.7842605780207776","-3.7842605780207776","-3.7842605780207776"
"3133","-3.8740094575964923","-3.8740094575964923","-3.8740094575964923"
"3135","-3.2463253987180396","-3.2463253987180396","-3.2463253987180396"
"3137","-3.3545375081573936","-3.3545375081573936","-3.3545375081573936"
"3139","-3.242624433276669","-3.242624433276669","-3.242624433276669"
"3141","-3.468169919795558","-3.468169919795558","-3.468169919795558"
"3143","-3.686660275668359","-3.686660275668359","-3.686660275668359"
"3145","-3.569078573023136","-3.569078573023136","-3.569078573023136"
"3147","-3.35300516437111","-3.35300516437111","-3.35300516437111"
"3149","-3.279135917096055","-3.279135917096055","-3.279135917096055"
"3151","-3.6096815954555086","-3.6096815954555086","-3.6096815954555086"
"3153","-3.52259742237498","-3.52259742237498","-3.52259742237498"
"3155","-3.5334962860613306","-3.5334962860613306","-3.5334962860613306"
"3157","-3.5557930944259994","-3.5557930944259994","-3.5557930944259994"
"3159","-3.173959642933006","-3.173959642933006","-3.173959642933006"
"3161","-3.192415723694737","-3.192415723694737","-3.192415723694737"
"3163","-3.1806332924088645","-3.1806332924088645","-3.1806332924088645"
"3165","-3.5053730603358297","-3.5053730603358297","-3.5053730603358297"
"3167","-3.2879164028338073","-3.2879164028338073","-3.2879164028338073"
"3169","-3.1641435798217965","-3.1641435798217965","-3.1641435798217965"
"3171","-3.306994561916886","-3.306994561916886","-3.306994561916886"
"3173","-3.332975142388634","-3.332975142388634","-3.332975142388634"
"3175","-4.071491446470951","-4.071491446470951","-4.071491446470951"
"3177","-4.369081336705068","-4.369081336705068","-4.369081336705068"
"3179","-4.3739101622457115","-4.3739101622457115","-4.3739101622457115"
