"Step","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MAX"
"4182","-58.96101862762598","-58.96101862762598","-58.96101862762598"
"4183","-58.69381268926172","-58.69381268926172","-58.69381268926172"
"4184","-58.81318418212287","-58.81318418212287","-58.81318418212287"
"4185","-57.86602606261094","-57.86602606261094","-57.86602606261094"
"4186","-57.45423662993719","-57.45423662993719","-57.45423662993719"
"4187","-57.73511146588512","-57.73511146588512","-57.73511146588512"
"4188","-57.69367980498929","-57.69367980498929","-57.69367980498929"
"4189","-57.033695014580374","-57.033695014580374","-57.033695014580374"
"4190","-56.69568573349999","-56.69568573349999","-56.69568573349999"
"4191","-56.73763113346722","-56.73763113346722","-56.73763113346722"
"4192","-56.60184833400838","-56.60184833400838","-56.60184833400838"
"4193","-56.55425894457714","-56.55425894457714","-56.55425894457714"
"4194","-56.55775924412708","-56.55775924412708","-56.55775924412708"
"4195","-56.51443772937868","-56.51443772937868","-56.51443772937868"
"4196","-56.81024905081414","-56.81024905081414","-56.81024905081414"
"4197","-57.054485069759586","-57.054485069759586","-57.054485069759586"
"4198","-56.66236717093896","-56.66236717093896","-56.66236717093896"
"4199","-57.175564047889594","-57.175564047889594","-57.175564047889594"
"4200","-57.08545083318013","-57.08545083318013","-57.08545083318013"
"4201","-57.10052544842759","-57.10052544842759","-57.10052544842759"
"4202","-56.919277082279024","-56.919277082279024","-56.919277082279024"
"4203","-56.42335434328937","-56.42335434328937","-56.42335434328937"
"4204","-56.52262631377543","-56.52262631377543","-56.52262631377543"
"4205","-56.862386974942176","-56.862386974942176","-56.862386974942176"
"4206","-56.605432531524826","-56.605432531524826","-56.605432531524826"
"4207","-56.16233610124436","-56.16233610124436","-56.16233610124436"
"4208","-55.940503319015285","-55.940503319015285","-55.940503319015285"
"4209","-55.73327394167204","-55.73327394167204","-55.73327394167204"
"4210","-55.03606608165544","-55.03606608165544","-55.03606608165544"
"4211","-55.158750339469535","-55.158750339469535","-55.158750339469535"
"4212","-55.46039973492347","-55.46039973492347","-55.46039973492347"
"4213","-55.87360090173905","-55.87360090173905","-55.87360090173905"
"4214","-56.567935621958156","-56.567935621958156","-56.567935621958156"
"4215","-57.02266604469603","-57.02266604469603","-57.02266604469603"
"4216","-56.73938217935672","-56.73938217935672","-56.73938217935672"
"4217","-56.37620428301456","-56.37620428301456","-56.37620428301456"
"4218","-56.28867010052432","-56.28867010052432","-56.28867010052432"
"4219","-56.134181793565595","-56.134181793565595","-56.134181793565595"
"4220","-56.30452176736298","-56.30452176736298","-56.30452176736298"
"4221","-56.890768524128646","-56.890768524128646","-56.890768524128646"
"4222","-56.43697900973094","-56.43697900973094","-56.43697900973094"
"4223","-56.8391147470736","-56.8391147470736","-56.8391147470736"
"4224","-56.658672098071776","-56.658672098071776","-56.658672098071776"
"4225","-56.39360690778563","-56.39360690778563","-56.39360690778563"
"4226","-56.6232060592177","-56.6232060592177","-56.6232060592177"
"4227","-56.50664540983907","-56.50664540983907","-56.50664540983907"
"4228","-56.434683253752844","-56.434683253752844","-56.434683253752844"
"4229","-56.66498096278801","-56.66498096278801","-56.66498096278801"
"4230","-56.88708097070739","-56.88708097070739","-56.88708097070739"
"4231","-56.801983744939264","-56.801983744939264","-56.801983744939264"
"4232","-56.694666856475834","-56.694666856475834","-56.694666856475834"
"4233","-56.52713364643579","-56.52713364643579","-56.52713364643579"
"4234","-56.83461125019474","-56.83461125019474","-56.83461125019474"
"4235","-56.578431805609455","-56.578431805609455","-56.578431805609455"
"4236","-56.438329099453405","-56.438329099453405","-56.438329099453405"
"4237","-56.830325840005855","-56.830325840005855","-56.830325840005855"
"4238","-57.00959585072412","-57.00959585072412","-57.00959585072412"
"4239","-56.78894492452245","-56.78894492452245","-56.78894492452245"
"4240","-57.05607714110115","-57.05607714110115","-57.05607714110115"
"4241","-56.545929903384746","-56.545929903384746","-56.545929903384746"
"4242","-56.177056383292474","-56.177056383292474","-56.177056383292474"
"4243","-55.49863275485147","-55.49863275485147","-55.49863275485147"
"4244","-55.41154216749478","-55.41154216749478","-55.41154216749478"
"4245","-55.41322148355409","-55.41322148355409","-55.41322148355409"
"4246","-54.95527130451205","-54.95527130451205","-54.95527130451205"
"4247","-54.77031865253279","-54.77031865253279","-54.77031865253279"
"4248","-54.814185399471114","-54.814185399471114","-54.814185399471114"
"4249","-55.11484539132869","-55.11484539132869","-55.11484539132869"
"4250","-55.21561442195142","-55.21561442195142","-55.21561442195142"
"4251","-55.266693709671905","-55.266693709671905","-55.266693709671905"
"4252","-54.93839365366558","-54.93839365366558","-54.93839365366558"
"4253","-54.65483914788161","-54.65483914788161","-54.65483914788161"
"4254","-54.6205741683319","-54.6205741683319","-54.6205741683319"
"4255","-54.71313924527701","-54.71313924527701","-54.71313924527701"
"4256","-54.21149831130948","-54.21149831130948","-54.21149831130948"
"4257","-54.13747463374598","-54.13747463374598","-54.13747463374598"
"4258","-54.12483673357685","-54.12483673357685","-54.12483673357685"
"4259","-54.845850476771105","-54.845850476771105","-54.845850476771105"
"4260","-54.831295444906836","-54.831295444906836","-54.831295444906836"
"4261","-54.958544981242284","-54.958544981242284","-54.958544981242284"
"4262","-54.85491150596013","-54.85491150596013","-54.85491150596013"
"4263","-55.14490072290414","-55.14490072290414","-55.14490072290414"
"4264","-55.82558639516712","-55.82558639516712","-55.82558639516712"
"4265","-55.888585203466484","-55.888585203466484","-55.888585203466484"
"4266","-55.858575634940834","-55.858575634940834","-55.858575634940834"
"4267","-55.536456556948266","-55.536456556948266","-55.536456556948266"
"4268","-55.380757131759765","-55.380757131759765","-55.380757131759765"
"4269","-55.08814142829098","-55.08814142829098","-55.08814142829098"
"4270","-55.39086480605627","-55.39086480605627","-55.39086480605627"
"4271","-55.159848145586196","-55.159848145586196","-55.159848145586196"
"4272","-55.151708105042125","-55.151708105042125","-55.151708105042125"
"4273","-55.05808474150358","-55.05808474150358","-55.05808474150358"
"4274","-55.378147844768506","-55.378147844768506","-55.378147844768506"
"4275","-55.27171557524875","-55.27171557524875","-55.27171557524875"
"4276","-55.1293848352152","-55.1293848352152","-55.1293848352152"
"4277","-55.433232116878415","-55.433232116878415","-55.433232116878415"
"4278","-55.481124861119795","-55.481124861119795","-55.481124861119795"
"4279","-55.59285176958529","-55.59285176958529","-55.59285176958529"
"4280","-55.309137674957604","-55.309137674957604","-55.309137674957604"
"4281","-55.239925034508154","-55.239925034508154","-55.239925034508154"
"4282","-55.34597781073624","-55.34597781073624","-55.34597781073624"
"4283","-55.2588093693062","-55.2588093693062","-55.2588093693062"
"4284","-55.44836669056274","-55.44836669056274","-55.44836669056274"
"4285","-55.15432280627506","-55.15432280627506","-55.15432280627506"
"4286","-54.94943695714856","-54.94943695714856","-54.94943695714856"
"4287","-55.047888968643036","-55.047888968643036","-55.047888968643036"
"4288","-54.833715117353655","-54.833715117353655","-54.833715117353655"
"4289","-54.73150952550662","-54.73150952550662","-54.73150952550662"
"4290","-54.98416501137028","-54.98416501137028","-54.98416501137028"
"4291","-55.47680394437478","-55.47680394437478","-55.47680394437478"
"4292","-55.8253167169896","-55.8253167169896","-55.8253167169896"
"4293","-55.56255849417934","-55.56255849417934","-55.56255849417934"
"4294","-55.67116263274554","-55.67116263274554","-55.67116263274554"
"4295","-55.47294904952255","-55.47294904952255","-55.47294904952255"
"4296","-55.95344733192435","-55.95344733192435","-55.95344733192435"
"4297","-56.31850477294278","-56.31850477294278","-56.31850477294278"
"4298","-55.960185296827575","-55.960185296827575","-55.960185296827575"
"4299","-55.73909069860386","-55.73909069860386","-55.73909069860386"
"4300","-55.86768454383992","-55.86768454383992","-55.86768454383992"
"4301","-55.906043381519595","-55.906043381519595","-55.906043381519595"
"4302","-55.89888310845372","-55.89888310845372","-55.89888310845372"
"4303","-56.0515702200763","-56.0515702200763","-56.0515702200763"
"4304","-55.982457959442144","-55.982457959442144","-55.982457959442144"
"4305","-56.09185489182694","-56.09185489182694","-56.09185489182694"
"4306","-56.1228011656663","-56.1228011656663","-56.1228011656663"
"4307","-56.38573642109255","-56.38573642109255","-56.38573642109255"
"4308","-56.32390787272487","-56.32390787272487","-56.32390787272487"
"4309","-56.29637558715311","-56.29637558715311","-56.29637558715311"
"4310","-56.422320629907084","-56.422320629907084","-56.422320629907084"
"4311","-56.43571622369063","-56.43571622369063","-56.43571622369063"
"4312","-56.176732228331765","-56.176732228331765","-56.176732228331765"
"4313","-56.11072251915217","-56.11072251915217","-56.11072251915217"
"4314","-55.982868263380496","-55.982868263380496","-55.982868263380496"
"4315","-56.62066062838373","-56.62066062838373","-56.62066062838373"
"4316","-56.68175589647763","-56.68175589647763","-56.68175589647763"
"4317","-55.81689597693893","-55.81689597693893","-55.81689597693893"
"4318","-56.229501297859684","-56.229501297859684","-56.229501297859684"
"4319","-56.131415116470464","-56.131415116470464","-56.131415116470464"
"4320","-55.408407246924355","-55.408407246924355","-55.408407246924355"
"4321","-54.78274783589425","-54.78274783589425","-54.78274783589425"
"4322","-54.72215464127907","-54.72215464127907","-54.72215464127907"
"4323","-54.74544343790763","-54.74544343790763","-54.74544343790763"
"4324","-55.24288195267678","-55.24288195267678","-55.24288195267678"
"4325","-55.105450677669594","-55.105450677669594","-55.105450677669594"
"4326","-55.58362740681628","-55.58362740681628","-55.58362740681628"
"4327","-55.863329441392096","-55.863329441392096","-55.863329441392096"
"4328","-56.3278653013539","-56.3278653013539","-56.3278653013539"
"4329","-56.34463505906377","-56.34463505906377","-56.34463505906377"
"4330","-56.55066171491613","-56.55066171491613","-56.55066171491613"
"4331","-56.933897565535226","-56.933897565535226","-56.933897565535226"
"4332","-57.045348543440035","-57.045348543440035","-57.045348543440035"
"4333","-56.84074513942181","-56.84074513942181","-56.84074513942181"
"4334","-57.395171609792214","-57.395171609792214","-57.395171609792214"
"4335","-57.03148018865805","-57.03148018865805","-57.03148018865805"
"4336","-56.705251966159956","-56.705251966159956","-56.705251966159956"
"4337","-56.839688347903035","-56.839688347903035","-56.839688347903035"
"4338","-56.29284837900297","-56.29284837900297","-56.29284837900297"
"4339","-56.09361993813118","-56.09361993813118","-56.09361993813118"
"4340","-56.12637867417654","-56.12637867417654","-56.12637867417654"
"4341","-56.39893844369339","-56.39893844369339","-56.39893844369339"
"4342","-56.20140759803287","-56.20140759803287","-56.20140759803287"
"4343","-55.83257862635835","-55.83257862635835","-55.83257862635835"
"4344","-55.73260344922838","-55.73260344922838","-55.73260344922838"
"4345","-55.48899908723502","-55.48899908723502","-55.48899908723502"
"4346","-55.011759913432776","-55.011759913432776","-55.011759913432776"
"4347","-55.08989811376821","-55.08989811376821","-55.08989811376821"
"4348","-54.95707020323231","-54.95707020323231","-54.95707020323231"
"4349","-54.95899229186646","-54.95899229186646","-54.95899229186646"
"4350","-55.29914310190272","-55.29914310190272","-55.29914310190272"
"4351","-55.359421265209896","-55.359421265209896","-55.359421265209896"
"4352","-55.75381249211354","-55.75381249211354","-55.75381249211354"
"4353","-55.33235253249381","-55.33235253249381","-55.33235253249381"
"4354","-55.40751158511798","-55.40751158511798","-55.40751158511798"
"4355","-55.606219436417675","-55.606219436417675","-55.606219436417675"
"4356","-55.267074386839596","-55.267074386839596","-55.267074386839596"
"4357","-55.517529761391636","-55.517529761391636","-55.517529761391636"
"4358","-55.82944046027228","-55.82944046027228","-55.82944046027228"
"4359","-56.34803561162785","-56.34803561162785","-56.34803561162785"
"4360","-55.873526129958975","-55.873526129958975","-55.873526129958975"
"4361","-55.974579964989935","-55.974579964989935","-55.974579964989935"
"4362","-55.631144132972686","-55.631144132972686","-55.631144132972686"
"4363","-56.10425388093742","-56.10425388093742","-56.10425388093742"
"4364","-55.80590555262633","-55.80590555262633","-55.80590555262633"
"4365","-56.52005630742939","-56.52005630742939","-56.52005630742939"
"4366","-57.221859424457115","-57.221859424457115","-57.221859424457115"
"4367","-57.66324064612621","-57.66324064612621","-57.66324064612621"
"4368","-57.45434918985205","-57.45434918985205","-57.45434918985205"
"4369","-57.49610879392607","-57.49610879392607","-57.49610879392607"
"4370","-57.6533553788364","-57.6533553788364","-57.6533553788364"
"4371","-57.604162528706155","-57.604162528706155","-57.604162528706155"
"4372","-57.09837364321038","-57.09837364321038","-57.09837364321038"
"4373","-56.68273649735565","-56.68273649735565","-56.68273649735565"
"4374","-57.07064370322249","-57.07064370322249","-57.07064370322249"
"4375","-57.68230740202578","-57.68230740202578","-57.68230740202578"
"4376","-58.00325399004198","-58.00325399004198","-58.00325399004198"
"4377","-57.67046476501276","-57.67046476501276","-57.67046476501276"
"4378","-57.89215262469373","-57.89215262469373","-57.89215262469373"
"4379","-58.28513599715176","-58.28513599715176","-58.28513599715176"
"4380","-58.1306319909624","-58.1306319909624","-58.1306319909624"
"4381","-58.05059867936558","-58.05059867936558","-58.05059867936558"
"4382","-57.80252877968734","-57.80252877968734","-57.80252877968734"
"4383","-57.80700546911944","-57.80700546911944","-57.80700546911944"
"4384","-57.6382337281591","-57.6382337281591","-57.6382337281591"
