"Step","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MAX","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MAX"
"4660","30.97825996446381","30.97825996446381","30.97825996446381","-10.044144632214547","-10.044144632214547","-10.044144632214547"
"4661","30.70068697245331","30.70068697245331","30.70068697245331","-10.237877385161635","-10.237877385161635","-10.237877385161635"
"4662","30.625520960862303","30.625520960862303","30.625520960862303","-10.2711129717164","-10.2711129717164","-10.2711129717164"
"4663","30.55675517979159","30.55675517979159","30.55675517979159","-10.383227848475695","-10.383227848475695","-10.383227848475695"
"4664","30.362541177112547","30.362541177112547","30.362541177112547","-10.13379440693024","-10.13379440693024","-10.13379440693024"
"4665","30.264621507293946","30.264621507293946","30.264621507293946","-10.147449172021458","-10.147449172021458","-10.147449172021458"
"4666","30.442341736778562","30.442341736778562","30.442341736778562","-10.534373199866067","-10.534373199866067","-10.534373199866067"
"4667","30.065216898595576","30.065216898595576","30.065216898595576","-10.656127381305616","-10.656127381305616","-10.656127381305616"
"4668","30.20298713138477","30.20298713138477","30.20298713138477","-10.813022947376316","-10.813022947376316","-10.813022947376316"
"4669","30.13837361177975","30.13837361177975","30.13837361177975","-11.000736107902542","-11.000736107902542","-11.000736107902542"
"4670","30.49395120215385","30.49395120215385","30.49395120215385","-11.227267502331978","-11.227267502331978","-11.227267502331978"
"4671","30.44782884464754","30.44782884464754","30.44782884464754","-11.225720284233962","-11.225720284233962","-11.225720284233962"
"4672","30.44932065019402","30.44932065019402","30.44932065019402","-11.282470794780684","-11.282470794780684","-11.282470794780684"
"4673","30.06342406130089","30.06342406130089","30.06342406130089","-11.279696603860435","-11.279696603860435","-11.279696603860435"
"4674","30.35279374733679","30.35279374733679","30.35279374733679","-10.859140002786166","-10.859140002786166","-10.859140002786166"
"4675","30.384998932234225","30.384998932234225","30.384998932234225","-11.021194539453981","-11.021194539453981","-11.021194539453981"
"4676","30.399949711018607","30.399949711018607","30.399949711018607","-10.9808353835388","-10.9808353835388","-10.9808353835388"
"4677","30.731439192162483","30.731439192162483","30.731439192162483","-11.211889520691484","-11.211889520691484","-11.211889520691484"
"4678","30.76284549639521","30.76284549639521","30.76284549639521","-11.197923803537922","-11.197923803537922","-11.197923803537922"
"4679","30.802090556160024","30.802090556160024","30.802090556160024","-11.225695551005911","-11.225695551005911","-11.225695551005911"
"4680","30.713013681959882","30.713013681959882","30.713013681959882","-11.30734829598082","-11.30734829598082","-11.30734829598082"
"4681","30.98090418910262","30.98090418910262","30.98090418910262","-11.420063740097776","-11.420063740097776","-11.420063740097776"
"4682","30.93328187022113","30.93328187022113","30.93328187022113","-11.705261190232257","-11.705261190232257","-11.705261190232257"
"4683","31.002389002331324","31.002389002331324","31.002389002331324","-11.959252402370737","-11.959252402370737","-11.959252402370737"
"4684","30.495197472826575","30.495197472826575","30.495197472826575","-12.033125543554439","-12.033125543554439","-12.033125543554439"
"4685","30.857878137840988","30.857878137840988","30.857878137840988","-11.482011283077975","-11.482011283077975","-11.482011283077975"
"4686","30.94633038287894","30.94633038287894","30.94633038287894","-11.545804921770696","-11.545804921770696","-11.545804921770696"
"4687","30.956752204799326","30.956752204799326","30.956752204799326","-11.531528568976983","-11.531528568976983","-11.531528568976983"
"4688","30.983757720617675","30.983757720617675","30.983757720617675","-11.383182792597118","-11.383182792597118","-11.383182792597118"
"4689","30.958177221766874","30.958177221766874","30.958177221766874","-11.471170073901162","-11.471170073901162","-11.471170073901162"
"4690","30.841236807369718","30.841236807369718","30.841236807369718","-11.091691056579522","-11.091691056579522","-11.091691056579522"
"4691","31.102009534672582","31.102009534672582","31.102009534672582","-11.137967819425214","-11.137967819425214","-11.137967819425214"
"4692","31.14963178047386","31.14963178047386","31.14963178047386","-11.234131133658819","-11.234131133658819","-11.234131133658819"
"4693","31.05221480162594","31.05221480162594","31.05221480162594","-11.36981132441948","-11.36981132441948","-11.36981132441948"
"4694","31.203073383492764","31.203073383492764","31.203073383492764","-11.478559909801515","-11.478559909801515","-11.478559909801515"
"4695","31.22481912276888","31.22481912276888","31.22481912276888","-11.510741299783888","-11.510741299783888","-11.510741299783888"
"4696","31.489319303127917","31.489319303127917","31.489319303127917","-11.793936019068962","-11.793936019068962","-11.793936019068962"
"4697","31.71162943762733","31.71162943762733","31.71162943762733","-11.914666991407035","-11.914666991407035","-11.914666991407035"
"4698","31.89512370687722","31.89512370687722","31.89512370687722","-11.73148525442512","-11.73148525442512","-11.73148525442512"
"4699","31.670606144660795","31.670606144660795","31.670606144660795","-11.658119748330435","-11.658119748330435","-11.658119748330435"
"4700","31.67544318523082","31.67544318523082","31.67544318523082","-11.724539761062545","-11.724539761062545","-11.724539761062545"
"4701","31.43381484740908","31.43381484740908","31.43381484740908","-11.422623805181487","-11.422623805181487","-11.422623805181487"
"4702","31.371766017547237","31.371766017547237","31.371766017547237","-11.478633890592386","-11.478633890592386","-11.478633890592386"
"4703","31.40030746396316","31.40030746396316","31.40030746396316","-11.67151468992482","-11.67151468992482","-11.67151468992482"
"4704","31.642312884616736","31.642312884616736","31.642312884616736","-11.662373498695754","-11.662373498695754","-11.662373498695754"
"4705","31.988918009736118","31.988918009736118","31.988918009736118","-11.189030552259913","-11.189030552259913","-11.189030552259913"
"4706","32.019606647820325","32.019606647820325","32.019606647820325","-11.314854987253952","-11.314854987253952","-11.314854987253952"
"4707","32.23700484859927","32.23700484859927","32.23700484859927","-11.634039355882106","-11.634039355882106","-11.634039355882106"
"4708","32.252505829635126","32.252505829635126","32.252505829635126","-11.664414107132462","-11.664414107132462","-11.664414107132462"
"4709","32.34581861189235","32.34581861189235","32.34581861189235","-11.905004896285929","-11.905004896285929","-11.905004896285929"
"4710","32.278558108345486","32.278558108345486","32.278558108345486","-11.74874733124896","-11.74874733124896","-11.74874733124896"
"4711","32.50246710784113","32.50246710784113","32.50246710784113","-11.741316183446393","-11.741316183446393","-11.741316183446393"
"4712","32.957457691701066","32.957457691701066","32.957457691701066","-11.743748094206074","-11.743748094206074","-11.743748094206074"
"4713","32.62028267516154","32.62028267516154","32.62028267516154","-11.713800705572329","-11.713800705572329","-11.713800705572329"
"4714","32.18028725318812","32.18028725318812","32.18028725318812","-12.226999717914625","-12.226999717914625","-12.226999717914625"
"4715","32.197381096676594","32.197381096676594","32.197381096676594","-12.308413957440566","-12.308413957440566","-12.308413957440566"
"4716","32.295044691633784","32.295044691633784","32.295044691633784","-12.134771811005418","-12.134771811005418","-12.134771811005418"
"4717","32.33090650693725","32.33090650693725","32.33090650693725","-11.477551392891167","-11.477551392891167","-11.477551392891167"
"4718","32.613151792356","32.613151792356","32.613151792356","-11.674141189360716","-11.674141189360716","-11.674141189360716"
"4719","32.90814292020054","32.90814292020054","32.90814292020054","-11.89233854873105","-11.89233854873105","-11.89233854873105"
"4720","32.97401733802175","32.97401733802175","32.97401733802175","-11.811837190371946","-11.811837190371946","-11.811837190371946"
"4721","33.00031010403899","33.00031010403899","33.00031010403899","-11.997166665123869","-11.997166665123869","-11.997166665123869"
"4722","32.669313005092015","32.669313005092015","32.669313005092015","-11.997612342192918","-11.997612342192918","-11.997612342192918"
"4723","32.56438938937527","32.56438938937527","32.56438938937527","-12.188376333818434","-12.188376333818434","-12.188376333818434"
"4724","32.279366632958066","32.279366632958066","32.279366632958066","-12.44893132292721","-12.44893132292721","-12.44893132292721"
"4725","32.27468265419037","32.27468265419037","32.27468265419037","-12.485868945907828","-12.485868945907828","-12.485868945907828"
"4726","32.16913669567045","32.16913669567045","32.16913669567045","-12.608101894557391","-12.608101894557391","-12.608101894557391"
"4727","31.882013364155696","31.882013364155696","31.882013364155696","-12.430245968030933","-12.430245968030933","-12.430245968030933"
"4728","31.936724435647697","31.936724435647697","31.936724435647697","-12.477267181807603","-12.477267181807603","-12.477267181807603"
"4729","32.29060217027246","32.29060217027246","32.29060217027246","-12.498378547392647","-12.498378547392647","-12.498378547392647"
"4730","31.906901871613623","31.906901871613623","31.906901871613623","-12.19173124196169","-12.19173124196169","-12.19173124196169"
"4731","31.86488531686569","31.86488531686569","31.86488531686569","-12.460791445025343","-12.460791445025343","-12.460791445025343"
"4732","31.692429028117527","31.692429028117527","31.692429028117527","-12.046887063373617","-12.046887063373617","-12.046887063373617"
"4733","31.64254586699151","31.64254586699151","31.64254586699151","-12.106334585364328","-12.106334585364328","-12.106334585364328"
"4734","31.610160275083896","31.610160275083896","31.610160275083896","-12.497874347418456","-12.497874347418456","-12.497874347418456"
"4735","31.635052574697742","31.635052574697742","31.635052574697742","-12.560496936212452","-12.560496936212452","-12.560496936212452"
"4736","31.662071432308753","31.662071432308753","31.662071432308753","-12.171457131641644","-12.171457131641644","-12.171457131641644"
"4737","31.343339857305153","31.343339857305153","31.343339857305153","-12.106501169039081","-12.106501169039081","-12.106501169039081"
"4738","31.37259724752432","31.37259724752432","31.37259724752432","-12.193530846166205","-12.193530846166205","-12.193530846166205"
"4739","31.398580338371506","31.398580338371506","31.398580338371506","-11.887554499111666","-11.887554499111666","-11.887554499111666"
"4740","31.128931966154916","31.128931966154916","31.128931966154916","-11.846246448584209","-11.846246448584209","-11.846246448584209"
"4741","31.514925962969027","31.514925962969027","31.514925962969027","-11.825953114438292","-11.825953114438292","-11.825953114438292"
"4742","31.621991736780984","31.621991736780984","31.621991736780984","-12.374612305141392","-12.374612305141392","-12.374612305141392"
"4743","31.801474005090025","31.801474005090025","31.801474005090025","-12.215592292888113","-12.215592292888113","-12.215592292888113"
"4744","31.773291482929285","31.773291482929285","31.773291482929285","-12.514205441246997","-12.514205441246997","-12.514205441246997"
"4745","32.15491861072812","32.15491861072812","32.15491861072812","-12.833556912297485","-12.833556912297485","-12.833556912297485"
"4746","32.15993175378366","32.15993175378366","32.15993175378366","-12.959303825612928","-12.959303825612928","-12.959303825612928"
"4747","32.21367999498862","32.21367999498862","32.21367999498862","-12.975396025715646","-12.975396025715646","-12.975396025715646"
"4748","31.806577283084543","31.806577283084543","31.806577283084543","-13.13314132941639","-13.13314132941639","-13.13314132941639"
"4749","31.61378684789893","31.61378684789893","31.61378684789893","-13.374993937213963","-13.374993937213963","-13.374993937213963"
"4750","31.47221961183165","31.47221961183165","31.47221961183165","-13.271743622275883","-13.271743622275883","-13.271743622275883"
"4751","31.32071271981322","31.32071271981322","31.32071271981322","-13.258258626520613","-13.258258626520613","-13.258258626520613"
"4752","31.363719715940093","31.363719715940093","31.363719715940093","-13.281331039889167","-13.281331039889167","-13.281331039889167"
"4753","31.278501068802942","31.278501068802942","31.278501068802942","-13.299946469393719","-13.299946469393719","-13.299946469393719"
"4754","31.25127313732565","31.25127313732565","31.25127313732565","-13.049163586759885","-13.049163586759885","-13.049163586759885"
"4755","31.568174315237012","31.568174315237012","31.568174315237012","-13.220016304156104","-13.220016304156104","-13.220016304156104"
