"Step","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"3075","27.997739226206903","27.997739226206903","27.997739226206903"
"3076","28.334004251956966","28.334004251956966","28.334004251956966"
"3077","28.972361146866028","28.972361146866028","28.972361146866028"
"3078","29.86578526915823","29.86578526915823","29.86578526915823"
"3079","29.866256497571488","29.866256497571488","29.866256497571488"
"3080","29.810723278921955","29.810723278921955","29.810723278921955"
"3081","29.938619519229448","29.938619519229448","29.938619519229448"
"3082","30.6465886769481","30.6465886769481","30.6465886769481"
"3083","30.64105757994625","30.64105757994625","30.64105757994625"
"3084","30.565533185740392","30.565533185740392","30.565533185740392"
"3085","29.824483006414358","29.824483006414358","29.824483006414358"
"3086","30.405736479543247","30.405736479543247","30.405736479543247"
"3087","31.06499483314149","31.06499483314149","31.06499483314149"
"3088","31.020347247304162","31.020347247304162","31.020347247304162"
"3089","30.986336551276885","30.986336551276885","30.986336551276885"
"3090","31.063942770054965","31.063942770054965","31.063942770054965"
"3091","31.47488782671887","31.47488782671887","31.47488782671887"
"3092","31.441543546965622","31.441543546965622","31.441543546965622"
"3093","31.778340036689304","31.778340036689304","31.778340036689304"
"3094","31.587137560424626","31.587137560424626","31.587137560424626"
"3095","31.548705355477622","31.548705355477622","31.548705355477622"
"3096","31.057327363087047","31.057327363087047","31.057327363087047"
"3097","31.68762237252609","31.68762237252609","31.68762237252609"
"3098","31.7072061999985","31.7072061999985","31.7072061999985"
"3099","32.056430586431134","32.056430586431134","32.056430586431134"
"3100","32.0687393786345","32.0687393786345","32.0687393786345"
"3101","32.402881596519194","32.402881596519194","32.402881596519194"
"3102","32.180668035693664","32.180668035693664","32.180668035693664"
"3103","31.714517105034083","31.714517105034083","31.714517105034083"
"3104","30.95874668694669","30.95874668694669","30.95874668694669"
"3105","30.818810056269427","30.818810056269427","30.818810056269427"
"3106","30.80958611010547","30.80958611010547","30.80958611010547"
"3107","29.90361989908246","29.90361989908246","29.90361989908246"
"3108","29.182162396102363","29.182162396102363","29.182162396102363"
"3109","29.632830855190523","29.632830855190523","29.632830855190523"
"3110","29.935332772712982","29.935332772712982","29.935332772712982"
"3111","29.846090769401165","29.846090769401165","29.846090769401165"
"3112","29.26079737921064","29.26079737921064","29.26079737921064"
"3113","29.721116739261664","29.721116739261664","29.721116739261664"
"3114","28.600174222456936","28.600174222456936","28.600174222456936"
"3115","28.376521132111296","28.376521132111296","28.376521132111296"
"3116","28.247625406239194","28.247625406239194","28.247625406239194"
"3117","28.81888775248537","28.81888775248537","28.81888775248537"
"3118","28.546462691535254","28.546462691535254","28.546462691535254"
"3119","28.682790489159988","28.682790489159988","28.682790489159988"
"3120","28.592295791617246","28.592295791617246","28.592295791617246"
"3121","27.748039071322104","27.748039071322104","27.748039071322104"
"3122","27.598405907686708","27.598405907686708","27.598405907686708"
"3123","26.937258116905994","26.937258116905994","26.937258116905994"
"3124","26.596928401408178","26.596928401408178","26.596928401408178"
"3125","26.335447862827046","26.335447862827046","26.335447862827046"
"3126","26.526231585166066","26.526231585166066","26.526231585166066"
"3127","26.228673222611082","26.228673222611082","26.228673222611082"
"3128","25.23948565731373","25.23948565731373","25.23948565731373"
"3129","24.83136127579343","24.83136127579343","24.83136127579343"
"3130","24.9044579156362","24.9044579156362","24.9044579156362"
"3131","25.15840627358635","25.15840627358635","25.15840627358635"
"3132","25.323367772721458","25.323367772721458","25.323367772721458"
"3133","24.9891890888906","24.9891890888906","24.9891890888906"
"3134","24.891835238472908","24.891835238472908","24.891835238472908"
"3135","24.977493296075988","24.977493296075988","24.977493296075988"
"3136","25.435649800191513","25.435649800191513","25.435649800191513"
"3137","25.58290635600739","25.58290635600739","25.58290635600739"
"3138","25.506363492689733","25.506363492689733","25.506363492689733"
"3139","25.09556265980802","25.09556265980802","25.09556265980802"
"3140","25.537049202380018","25.537049202380018","25.537049202380018"
"3141","25.504088483033485","25.504088483033485","25.504088483033485"
"3142","25.4197149073188","25.4197149073188","25.4197149073188"
"3143","25.25173543008063","25.25173543008063","25.25173543008063"
"3144","25.252433896937568","25.252433896937568","25.252433896937568"
"3145","24.695340885158366","24.695340885158366","24.695340885158366"
"3146","24.684233770264893","24.684233770264893","24.684233770264893"
"3147","25.55903416184342","25.55903416184342","25.55903416184342"
"3148","26.1899184654549","26.1899184654549","26.1899184654549"
"3149","26.45287298818065","26.45287298818065","26.45287298818065"
"3150","26.355169747909684","26.355169747909684","26.355169747909684"
"3151","26.27675346865503","26.27675346865503","26.27675346865503"
"3152","25.540413729222223","25.540413729222223","25.540413729222223"
"3153","25.414836203474536","25.414836203474536","25.414836203474536"
"3154","25.306313165071398","25.306313165071398","25.306313165071398"
"3155","25.608100115594365","25.608100115594365","25.608100115594365"
"3156","25.750509191419237","25.750509191419237","25.750509191419237"
"3157","24.618202063834318","24.618202063834318","24.618202063834318"
"3158","24.81525753599388","24.81525753599388","24.81525753599388"
"3159","24.951455413904018","24.951455413904018","24.951455413904018"
"3160","24.810430003521777","24.810430003521777","24.810430003521777"
"3161","25.981038451539398","25.981038451539398","25.981038451539398"
"3162","25.799947758781368","25.799947758781368","25.799947758781368"
"3163","25.800110758756183","25.800110758756183","25.800110758756183"
"3164","25.872646889732827","25.872646889732827","25.872646889732827"
"3165","25.195884738157176","25.195884738157176","25.195884738157176"
"3166","25.090204583134433","25.090204583134433","25.090204583134433"
"3167","25.042530948001126","25.042530948001126","25.042530948001126"
"3168","25.361644061737458","25.361644061737458","25.361644061737458"
"3169","25.50391940617404","25.50391940617404","25.50391940617404"
"3170","24.83476609935743","24.83476609935743","24.83476609935743"
"3171","25.14903668001642","25.14903668001642","25.14903668001642"
"3172","25.537795905837758","25.537795905837758","25.537795905837758"
"3173","26.00213862174309","26.00213862174309","26.00213862174309"
"3174","24.890506846107197","24.890506846107197","24.890506846107197"
"3175","24.884937604256343","24.884937604256343","24.884937604256343"
"3176","24.93013058483952","24.93013058483952","24.93013058483952"
"3177","25.134193492770024","25.134193492770024","25.134193492770024"
"3178","25.228894003145","25.228894003145","25.228894003145"
"3179","24.741112283534566","24.741112283534566","24.741112283534566"
"3180","24.241559606713654","24.241559606713654","24.241559606713654"
"3181","24.536747403245496","24.536747403245496","24.536747403245496"
"3182","24.37874310206485","24.37874310206485","24.37874310206485"
"3183","24.125889521297673","24.125889521297673","24.125889521297673"
"3184","23.722532667880447","23.722532667880447","23.722532667880447"
"3185","23.808791557717683","23.808791557717683","23.808791557717683"
"3186","23.976302343358274","23.976302343358274","23.976302343358274"
"3187","23.401139224348427","23.401139224348427","23.401139224348427"
"3188","24.082265185149367","24.082265185149367","24.082265185149367"
"3189","23.6446671204449","23.6446671204449","23.6446671204449"
"3190","22.981217490166998","22.981217490166998","22.981217490166998"
"3191","23.180731502639816","23.180731502639816","23.180731502639816"
"3192","22.60680354782536","22.60680354782536","22.60680354782536"
"3193","22.520307333614358","22.520307333614358","22.520307333614358"
"3194","23.0331723631886","23.0331723631886","23.0331723631886"
"3195","22.566465392995706","22.566465392995706","22.566465392995706"
"3196","22.45501009643379","22.45501009643379","22.45501009643379"
"3197","22.49010945849794","22.49010945849794","22.49010945849794"
"3198","21.623295873270763","21.623295873270763","21.623295873270763"
"3199","21.638271131930896","21.638271131930896","21.638271131930896"
"3200","21.30512157460143","21.30512157460143","21.30512157460143"
"3201","21.587510376941022","21.587510376941022","21.587510376941022"
"3202","21.93226622101996","21.93226622101996","21.93226622101996"
"3203","21.54262473166075","21.54262473166075","21.54262473166075"
"3204","21.042266130392527","21.042266130392527","21.042266130392527"
"3205","20.390978912841323","20.390978912841323","20.390978912841323"
"3206","20.568577229557526","20.568577229557526","20.568577229557526"
"3207","20.563636542601053","20.563636542601053","20.563636542601053"
"3208","21.93509185506489","21.93509185506489","21.93509185506489"
"3209","21.89549510909704","21.89549510909704","21.89549510909704"
"3210","22.15726334397176","22.15726334397176","22.15726334397176"
"3211","21.295883989476433","21.295883989476433","21.295883989476433"
"3212","22.547102932078374","22.547102932078374","22.547102932078374"
"3213","23.090992318003536","23.090992318003536","23.090992318003536"
"3214","23.30432965674363","23.30432965674363","23.30432965674363"
"3215","23.305523269081803","23.305523269081803","23.305523269081803"
"3216","23.353890955490733","23.353890955490733","23.353890955490733"
"3217","23.225881137260895","23.225881137260895","23.225881137260895"
"3218","22.86458752354102","22.86458752354102","22.86458752354102"
"3219","23.094271306582332","23.094271306582332","23.094271306582332"
"3220","22.80909136592641","22.80909136592641","22.80909136592641"
"3221","21.486893280770513","21.486893280770513","21.486893280770513"
"3222","21.883472578019155","21.883472578019155","21.883472578019155"
"3223","22.278122677466804","22.278122677466804","22.278122677466804"
"3224","22.135309468956606","22.135309468956606","22.135309468956606"
"3225","22.13030523012172","22.13030523012172","22.13030523012172"
"3226","22.12345198365862","22.12345198365862","22.12345198365862"
"3227","22.512260421426436","22.512260421426436","22.512260421426436"
"3228","21.93517530161632","21.93517530161632","21.93517530161632"
"3229","22.233888683649266","22.233888683649266","22.233888683649266"
"3230","23.964314421470643","23.964314421470643","23.964314421470643"
"3231","23.423455328085353","23.423455328085353","23.423455328085353"
"3232","23.58163622682196","23.58163622682196","23.58163622682196"
"3233","22.236829766171084","22.236829766171084","22.236829766171084"
"3234","22.42374278978391","22.42374278978391","22.42374278978391"
"3235","21.641808812071872","21.641808812071872","21.641808812071872"
"3236","21.852949187027747","21.852949187027747","21.852949187027747"
"3237","21.873299559557143","21.873299559557143","21.873299559557143"
"3238","22.764637011188412","22.764637011188412","22.764637011188412"
"3239","23.06747776815728","23.06747776815728","23.06747776815728"
"3240","23.08345116566204","23.08345116566204","23.08345116566204"
"3241","23.1835365117487","23.1835365117487","23.1835365117487"
"3242","23.824515297350008","23.824515297350008","23.824515297350008"
"3243","24.507125842402328","24.507125842402328","24.507125842402328"
"3244","24.340848736345926","24.340848736345926","24.340848736345926"
"3245","24.155160742223483","24.155160742223483","24.155160742223483"
"3246","24.095192442019233","24.095192442019233","24.095192442019233"
"3247","24.139506828911845","24.139506828911845","24.139506828911845"
"3248","24.650947669612965","24.650947669612965","24.650947669612965"
"3249","24.230314712475256","24.230314712475256","24.230314712475256"
"3250","23.76121321399407","23.76121321399407","23.76121321399407"
