"Step","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"4731","-57.32047199811316","-57.32047199811316","-57.32047199811316"
"4732","-57.65556859982601","-57.65556859982601","-57.65556859982601"
"4733","-58.00371783884807","-58.00371783884807","-58.00371783884807"
"4734","-58.3542100209889","-58.3542100209889","-58.3542100209889"
"4735","-57.94479301276469","-57.94479301276469","-57.94479301276469"
"4736","-57.1235995178201","-57.1235995178201","-57.1235995178201"
"4737","-57.407326331841084","-57.407326331841084","-57.407326331841084"
"4738","-56.76052191524331","-56.76052191524331","-56.76052191524331"
"4739","-56.44756050393465","-56.44756050393465","-56.44756050393465"
"4740","-56.65513429145429","-56.65513429145429","-56.65513429145429"
"4741","-56.28039766462498","-56.28039766462498","-56.28039766462498"
"4742","-57.03830231129509","-57.03830231129509","-57.03830231129509"
"4743","-57.58131047232997","-57.58131047232997","-57.58131047232997"
"4744","-57.81299677805292","-57.81299677805292","-57.81299677805292"
"4745","-58.39789376083826","-58.39789376083826","-58.39789376083826"
"4746","-57.530564764479735","-57.530564764479735","-57.530564764479735"
"4747","-57.33339326687151","-57.33339326687151","-57.33339326687151"
"4748","-57.613918743477306","-57.613918743477306","-57.613918743477306"
"4749","-57.482906341639584","-57.482906341639584","-57.482906341639584"
"4750","-56.49135313149749","-56.49135313149749","-56.49135313149749"
"4751","-56.17974074104504","-56.17974074104504","-56.17974074104504"
"4752","-56.15611361504126","-56.15611361504126","-56.15611361504126"
"4753","-55.59937577619863","-55.59937577619863","-55.59937577619863"
"4754","-56.7146117128731","-56.7146117128731","-56.7146117128731"
"4755","-56.65168366864773","-56.65168366864773","-56.65168366864773"
"4756","-56.70948946102134","-56.70948946102134","-56.70948946102134"
"4757","-56.11912008863813","-56.11912008863813","-56.11912008863813"
"4758","-57.510744319004374","-57.510744319004374","-57.510744319004374"
"4759","-56.8432420352122","-56.8432420352122","-56.8432420352122"
"4760","-56.68929916172178","-56.68929916172178","-56.68929916172178"
"4761","-56.847824351341615","-56.847824351341615","-56.847824351341615"
"4762","-57.26981336896194","-57.26981336896194","-57.26981336896194"
"4763","-57.8058118074825","-57.8058118074825","-57.8058118074825"
"4764","-57.94917324598675","-57.94917324598675","-57.94917324598675"
"4765","-57.93859679346867","-57.93859679346867","-57.93859679346867"
"4766","-57.83433286930203","-57.83433286930203","-57.83433286930203"
"4767","-58.02437880858511","-58.02437880858511","-58.02437880858511"
"4768","-58.05859880943266","-58.05859880943266","-58.05859880943266"
"4769","-58.197326221836896","-58.197326221836896","-58.197326221836896"
"4770","-58.247818227217564","-58.247818227217564","-58.247818227217564"
"4771","-58.19000005404408","-58.19000005404408","-58.19000005404408"
"4772","-57.417978275767055","-57.417978275767055","-57.417978275767055"
"4773","-58.08488112663631","-58.08488112663631","-58.08488112663631"
"4774","-58.26235841673906","-58.26235841673906","-58.26235841673906"
"4775","-57.81425682807375","-57.81425682807375","-57.81425682807375"
"4776","-57.4292856881841","-57.4292856881841","-57.4292856881841"
"4777","-57.37523832873152","-57.37523832873152","-57.37523832873152"
"4778","-58.191082189838944","-58.191082189838944","-58.191082189838944"
"4779","-58.04169551263086","-58.04169551263086","-58.04169551263086"
"4780","-58.031867992627966","-58.031867992627966","-58.031867992627966"
"4781","-58.33492320572937","-58.33492320572937","-58.33492320572937"
"4782","-58.351083762607495","-58.351083762607495","-58.351083762607495"
"4783","-58.650898240277705","-58.650898240277705","-58.650898240277705"
"4784","-58.61877487156434","-58.61877487156434","-58.61877487156434"
"4785","-59.498817014783","-59.498817014783","-59.498817014783"
"4786","-60.38164918880275","-60.38164918880275","-60.38164918880275"
"4787","-61.0399667573584","-61.0399667573584","-61.0399667573584"
"4788","-60.07095333271009","-60.07095333271009","-60.07095333271009"
"4789","-60.61709428358946","-60.61709428358946","-60.61709428358946"
"4790","-60.22256716980858","-60.22256716980858","-60.22256716980858"
"4791","-60.56125603262477","-60.56125603262477","-60.56125603262477"
"4792","-60.98755873313523","-60.98755873313523","-60.98755873313523"
"4793","-61.189037563808135","-61.189037563808135","-61.189037563808135"
"4794","-62.74214101921939","-62.74214101921939","-62.74214101921939"
"4795","-62.785003031326426","-62.785003031326426","-62.785003031326426"
"4796","-62.36339781950397","-62.36339781950397","-62.36339781950397"
"4797","-61.67687631291207","-61.67687631291207","-61.67687631291207"
"4798","-62.68575659083838","-62.68575659083838","-62.68575659083838"
"4799","-62.82145368308037","-62.82145368308037","-62.82145368308037"
"4800","-61.51157984909349","-61.51157984909349","-61.51157984909349"
"4801","-60.77357296764259","-60.77357296764259","-60.77357296764259"
"4802","-60.49083292070599","-60.49083292070599","-60.49083292070599"
"4803","-59.88166681020403","-59.88166681020403","-59.88166681020403"
"4804","-59.493482307346184","-59.493482307346184","-59.493482307346184"
"4805","-59.42843518544298","-59.42843518544298","-59.42843518544298"
"4806","-59.26199204340007","-59.26199204340007","-59.26199204340007"
"4807","-58.549086725556734","-58.549086725556734","-58.549086725556734"
"4808","-58.6372717143421","-58.6372717143421","-58.6372717143421"
"4809","-58.64621443238649","-58.64621443238649","-58.64621443238649"
"4810","-58.478018214941265","-58.478018214941265","-58.478018214941265"
"4811","-58.09002884178529","-58.09002884178529","-58.09002884178529"
"4812","-58.10092174090099","-58.10092174090099","-58.10092174090099"
"4813","-57.80159357167632","-57.80159357167632","-57.80159357167632"
"4814","-57.14647977351232","-57.14647977351232","-57.14647977351232"
"4815","-56.62369247223514","-56.62369247223514","-56.62369247223514"
"4816","-56.97517512352956","-56.97517512352956","-56.97517512352956"
"4817","-58.213831396335465","-58.213831396335465","-58.213831396335465"
"4818","-57.50723895330359","-57.50723895330359","-57.50723895330359"
"4819","-58.175343639946625","-58.175343639946625","-58.175343639946625"
"4820","-57.724580621263605","-57.724580621263605","-57.724580621263605"
"4821","-58.62369485436691","-58.62369485436691","-58.62369485436691"
"4822","-58.24888512984463","-58.24888512984463","-58.24888512984463"
"4823","-57.41785092066318","-57.41785092066318","-57.41785092066318"
"4824","-57.48373744742681","-57.48373744742681","-57.48373744742681"
"4825","-56.80588323433793","-56.80588323433793","-56.80588323433793"
"4826","-55.39305554990997","-55.39305554990997","-55.39305554990997"
"4827","-55.13229609312036","-55.13229609312036","-55.13229609312036"
"4828","-55.03225125654716","-55.03225125654716","-55.03225125654716"
"4829","-54.978564871821206","-54.978564871821206","-54.978564871821206"
"4830","-54.37921087573279","-54.37921087573279","-54.37921087573279"
"4831","-53.31203999220059","-53.31203999220059","-53.31203999220059"
"4832","-53.013151975447606","-53.013151975447606","-53.013151975447606"
"4833","-53.735046190799714","-53.735046190799714","-53.735046190799714"
"4834","-53.96956412857439","-53.96956412857439","-53.96956412857439"
"4835","-54.72622370857561","-54.72622370857561","-54.72622370857561"
"4836","-54.975760559633926","-54.975760559633926","-54.975760559633926"
"4837","-54.88396565772444","-54.88396565772444","-54.88396565772444"
"4838","-54.499768276478854","-54.499768276478854","-54.499768276478854"
"4839","-54.90549074070922","-54.90549074070922","-54.90549074070922"
"4840","-55.43323134565242","-55.43323134565242","-55.43323134565242"
"4841","-56.603448605849536","-56.603448605849536","-56.603448605849536"
"4842","-56.7133495584421","-56.7133495584421","-56.7133495584421"
"4843","-56.40285987764371","-56.40285987764371","-56.40285987764371"
"4844","-55.94287517034233","-55.94287517034233","-55.94287517034233"
"4845","-57.75746441302765","-57.75746441302765","-57.75746441302765"
"4846","-57.12246795537203","-57.12246795537203","-57.12246795537203"
"4847","-56.84739717306282","-56.84739717306282","-56.84739717306282"
"4848","-57.04842719234235","-57.04842719234235","-57.04842719234235"
"4849","-57.109640682345095","-57.109640682345095","-57.109640682345095"
"4850","-56.833522853990026","-56.833522853990026","-56.833522853990026"
"4851","-57.32687498272916","-57.32687498272916","-57.32687498272916"
"4852","-57.53799647337965","-57.53799647337965","-57.53799647337965"
"4853","-57.98219488154542","-57.98219488154542","-57.98219488154542"
"4854","-58.17803808840681","-58.17803808840681","-58.17803808840681"
"4855","-58.8071378533744","-58.8071378533744","-58.8071378533744"
"4856","-58.70238760289925","-58.70238760289925","-58.70238760289925"
"4857","-58.80129833038782","-58.80129833038782","-58.80129833038782"
"4858","-57.43207729065276","-57.43207729065276","-57.43207729065276"
"4859","-57.76435664366658","-57.76435664366658","-57.76435664366658"
"4860","-57.845671953416314","-57.845671953416314","-57.845671953416314"
"4861","-57.961804565326176","-57.961804565326176","-57.961804565326176"
"4862","-58.09537768576641","-58.09537768576641","-58.09537768576641"
"4863","-58.010737655384816","-58.010737655384816","-58.010737655384816"
"4864","-57.195639038496864","-57.195639038496864","-57.195639038496864"
"4865","-58.42401984667826","-58.42401984667826","-58.42401984667826"
"4866","-58.023057262551404","-58.023057262551404","-58.023057262551404"
"4867","-57.86448385903679","-57.86448385903679","-57.86448385903679"
"4868","-57.807605304985344","-57.807605304985344","-57.807605304985344"
"4869","-57.490814324757984","-57.490814324757984","-57.490814324757984"
"4870","-57.41106731042815","-57.41106731042815","-57.41106731042815"
"4871","-56.966211316339525","-56.966211316339525","-56.966211316339525"
"4872","-56.972606914762544","-56.972606914762544","-56.972606914762544"
"4873","-56.263583338725056","-56.263583338725056","-56.263583338725056"
"4874","-56.411253464853104","-56.411253464853104","-56.411253464853104"
"4875","-55.89357878160068","-55.89357878160068","-55.89357878160068"
"4876","-55.49455767533404","-55.49455767533404","-55.49455767533404"
"4877","-56.32349833813897","-56.32349833813897","-56.32349833813897"
"4878","-56.4589138264418","-56.4589138264418","-56.4589138264418"
"4879","-55.98890191418247","-55.98890191418247","-55.98890191418247"
"4880","-56.07910002190034","-56.07910002190034","-56.07910002190034"
"4881","-56.364582829712475","-56.364582829712475","-56.364582829712475"
"4882","-56.11251014330281","-56.11251014330281","-56.11251014330281"
"4883","-56.69309600565144","-56.69309600565144","-56.69309600565144"
"4884","-56.55895234516081","-56.55895234516081","-56.55895234516081"
"4885","-56.75739772419541","-56.75739772419541","-56.75739772419541"
"4886","-57.15290483107176","-57.15290483107176","-57.15290483107176"
"4887","-57.762668348754076","-57.762668348754076","-57.762668348754076"
"4888","-58.13841976092938","-58.13841976092938","-58.13841976092938"
"4889","-58.00404030646293","-58.00404030646293","-58.00404030646293"
"4890","-57.99654056278639","-57.99654056278639","-57.99654056278639"
"4891","-58.08218207888958","-58.08218207888958","-58.08218207888958"
"4892","-58.6436331291803","-58.6436331291803","-58.6436331291803"
"4893","-58.63733129941377","-58.63733129941377","-58.63733129941377"
"4894","-58.496598300439985","-58.496598300439985","-58.496598300439985"
"4895","-57.98723920359229","-57.98723920359229","-57.98723920359229"
"4896","-58.98452881061359","-58.98452881061359","-58.98452881061359"
"4897","-59.398373642743735","-59.398373642743735","-59.398373642743735"
"4898","-59.51744576989157","-59.51744576989157","-59.51744576989157"
"4899","-59.63221971510977","-59.63221971510977","-59.63221971510977"
"4900","-59.2323878384817","-59.2323878384817","-59.2323878384817"
"4901","-59.37624940642789","-59.37624940642789","-59.37624940642789"
"4902","-58.44334324530143","-58.44334324530143","-58.44334324530143"
"4903","-58.1909241684163","-58.1909241684163","-58.1909241684163"
"4904","-58.31109198270995","-58.31109198270995","-58.31109198270995"
"4905","-57.432064428842835","-57.432064428842835","-57.432064428842835"
"4906","-57.42752340662745","-57.42752340662745","-57.42752340662745"
"4907","-56.735911154090246","-56.735911154090246","-56.735911154090246"
"4908","-57.14034238836409","-57.14034238836409","-57.14034238836409"
"4909","-57.026439294796894","-57.026439294796894","-57.026439294796894"
"4910","-56.72359170120117","-56.72359170120117","-56.72359170120117"
"4911","-57.29502486545729","-57.29502486545729","-57.29502486545729"
"4912","-57.16306405172102","-57.16306405172102","-57.16306405172102"
"4913","-56.947534789147824","-56.947534789147824","-56.947534789147824"
"4914","-56.73883280648649","-56.73883280648649","-56.73883280648649"
"4915","-57.032954006254116","-57.032954006254116","-57.032954006254116"
"4916","-56.79131334519212","-56.79131334519212","-56.79131334519212"
"4917","-56.62620954249769","-56.62620954249769","-56.62620954249769"
"4918","-56.88736429609851","-56.88736429609851","-56.88736429609851"
"4919","-56.83424865204762","-56.83424865204762","-56.83424865204762"
"4920","-57.35568552385417","-57.35568552385417","-57.35568552385417"
"4921","-56.81584537958594","-56.81584537958594","-56.81584537958594"
"4922","-56.94128245650192","-56.94128245650192","-56.94128245650192"
"4923","-56.949633104833964","-56.949633104833964","-56.949633104833964"
"4924","-57.36281087781669","-57.36281087781669","-57.36281087781669"
"4925","-57.6144630784888","-57.6144630784888","-57.6144630784888"
"4926","-57.749200131449705","-57.749200131449705","-57.749200131449705"
"4927","-55.96485725989419","-55.96485725989419","-55.96485725989419"
"4928","-56.123470278926376","-56.123470278926376","-56.123470278926376"
"4929","-55.66098383844785","-55.66098383844785","-55.66098383844785"
"4930","-55.1812511732235","-55.1812511732235","-55.1812511732235"
"4931","-54.21420384069851","-54.21420384069851","-54.21420384069851"
"4932","-54.39806516212122","-54.39806516212122","-54.39806516212122"
"4933","-54.468378131745155","-54.468378131745155","-54.468378131745155"
"4934","-54.23296433534338","-54.23296433534338","-54.23296433534338"
