"Step","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)__MAX"
"12842","54.70971508789921","54.70971508789921","54.70971508789921"
"12845","54.509836643506404","54.509836643506404","54.509836643506404"
"12848","53.24136014526487","53.24136014526487","53.24136014526487"
"12851","52.778542047896245","52.778542047896245","52.778542047896245"
"12854","52.36176296035217","52.36176296035217","52.36176296035217"
"12857","52.318335779654255","52.318335779654255","52.318335779654255"
"12860","52.100965703366654","52.100965703366654","52.100965703366654"
"12863","51.255500089841455","51.255500089841455","51.255500089841455"
"12866","50.52571810127333","50.52571810127333","50.52571810127333"
"12869","51.74911051427248","51.74911051427248","51.74911051427248"
"12872","50.488287278357795","50.488287278357795","50.488287278357795"
"12875","50.99950794054699","50.99950794054699","50.99950794054699"
"12878","50.09016181542048","50.09016181542048","50.09016181542048"
"12881","50.28549733343384","50.28549733343384","50.28549733343384"
"12884","50.399823732046414","50.399823732046414","50.399823732046414"
"12887","51.3877270675475","51.3877270675475","51.3877270675475"
"12890","51.51743633531996","51.51743633531996","51.51743633531996"
"12893","51.645849416601905","51.645849416601905","51.645849416601905"
"12896","52.689823878247296","52.689823878247296","52.689823878247296"
"12899","53.69762242991253","53.69762242991253","53.69762242991253"
"12902","54.783847401306296","54.783847401306296","54.783847401306296"
"12905","54.85503544834919","54.85503544834919","54.85503544834919"
"12908","56.87994902223325","56.87994902223325","56.87994902223325"
"12911","56.847248862219956","56.847248862219956","56.847248862219956"
"12914","57.67539711247057","57.67539711247057","57.67539711247057"
"12917","58.704560620361974","58.704560620361974","58.704560620361974"
"12920","58.83579430633277","58.83579430633277","58.83579430633277"
"12923","59.12656221721932","59.12656221721932","59.12656221721932"
"12926","58.404138800229155","58.404138800229155","58.404138800229155"
"12929","58.2684857963944","58.2684857963944","58.2684857963944"
"12932","56.281163981775784","56.281163981775784","56.281163981775784"
"12935","56.82963253069418","56.82963253069418","56.82963253069418"
"12938","55.885820080307234","55.885820080307234","55.885820080307234"
"12941","56.690186612080446","56.690186612080446","56.690186612080446"
"12944","57.9998595240531","57.9998595240531","57.9998595240531"
"12947","58.111265327888894","58.111265327888894","58.111265327888894"
"12950","58.18430560103469","58.18430560103469","58.18430560103469"
"12953","58.16378639745435","58.16378639745435","58.16378639745435"
"12956","57.080978098790794","57.080978098790794","57.080978098790794"
"12959","57.841938573204374","57.841938573204374","57.841938573204374"
"12962","56.41362536691011","56.41362536691011","56.41362536691011"
"12965","57.87516304457681","57.87516304457681","57.87516304457681"
"12968","58.91563444316225","58.91563444316225","58.91563444316225"
"12971","57.86185598619245","57.86185598619245","57.86185598619245"
"12974","58.90069771398782","58.90069771398782","58.90069771398782"
"12977","58.757057546626086","58.757057546626086","58.757057546626086"
"12980","58.8338444015103","58.8338444015103","58.8338444015103"
"12983","59.53022411148382","59.53022411148382","59.53022411148382"
"12986","58.334014845468616","58.334014845468616","58.334014845468616"
"12989","58.641745003778524","58.641745003778524","58.641745003778524"
"12992","57.38057378628942","57.38057378628942","57.38057378628942"
"12995","58.7076409783616","58.7076409783616","58.7076409783616"
"12998","58.22325880015566","58.22325880015566","58.22325880015566"
"13001","58.52885715036584","58.52885715036584","58.52885715036584"
"13004","57.33332395802858","57.33332395802858","57.33332395802858"
"13007","58.136125414861645","58.136125414861645","58.136125414861645"
"13010","58.28317533974483","58.28317533974483","58.28317533974483"
"13013","57.651673027197866","57.651673027197866","57.651673027197866"
"13016","57.778303674478714","57.778303674478714","57.778303674478714"
"13019","58.19864931772585","58.19864931772585","58.19864931772585"
"13022","56.00972509167098","56.00972509167098","56.00972509167098"
"13025","55.754161390018254","55.754161390018254","55.754161390018254"
"13028","56.00531517079385","56.00531517079385","56.00531517079385"
"13031","55.93458651856985","55.93458651856985","55.93458651856985"
"13034","56.4108175793608","56.4108175793608","56.4108175793608"
"13037","57.00467809443675","57.00467809443675","57.00467809443675"
"13040","56.82042699125261","56.82042699125261","56.82042699125261"
"13043","56.48261190337875","56.48261190337875","56.48261190337875"
"13046","54.453137051922084","54.453137051922084","54.453137051922084"
"13049","53.12899043836784","53.12899043836784","53.12899043836784"
"13052","51.747116786574395","51.747116786574395","51.747116786574395"
"13055","52.87228886820867","52.87228886820867","52.87228886820867"
"13058","53.165480667321624","53.165480667321624","53.165480667321624"
"13061","54.014077347389524","54.014077347389524","54.014077347389524"
"13064","54.015342890060936","54.015342890060936","54.015342890060936"
"13067","54.212615316435766","54.212615316435766","54.212615316435766"
"13070","53.06968887955294","53.06968887955294","53.06968887955294"
"13073","53.0040491478452","53.0040491478452","53.0040491478452"
"13076","53.2678033237436","53.2678033237436","53.2678033237436"
"13079","53.614388150309914","53.614388150309914","53.614388150309914"
"13082","53.91875877534469","53.91875877534469","53.91875877534469"
"13085","52.74509920836792","52.74509920836792","52.74509920836792"
"13088","55.11556507672574","55.11556507672574","55.11556507672574"
"13091","54.176263133837566","54.176263133837566","54.176263133837566"
"13094","54.08294016369456","54.08294016369456","54.08294016369456"
"13097","55.169960039744","55.169960039744","55.169960039744"
"13100","53.992049583847546","53.992049583847546","53.992049583847546"
"13103","53.60602689159999","53.60602689159999","53.60602689159999"
"13106","55.246798869625884","55.246798869625884","55.246798869625884"
"13109","55.30821973978518","55.30821973978518","55.30821973978518"
"13112","55.91701551615467","55.91701551615467","55.91701551615467"
"13115","56.11034877446795","56.11034877446795","56.11034877446795"
"13118","55.85717341626323","55.85717341626323","55.85717341626323"
"13121","55.62862655883605","55.62862655883605","55.62862655883605"
"13124","55.58576774105846","55.58576774105846","55.58576774105846"
"13127","56.81303454154937","56.81303454154937","56.81303454154937"
"13130","57.31758975933702","57.31758975933702","57.31758975933702"
"13133","59.06461735939316","59.06461735939316","59.06461735939316"
"13136","60.474251168750044","60.474251168750044","60.474251168750044"
"13139","61.07705748337925","61.07705748337925","61.07705748337925"
"13142","60.74096487970135","60.74096487970135","60.74096487970135"
"13145","59.62433638032572","59.62433638032572","59.62433638032572"
"13148","59.644839907444954","59.644839907444954","59.644839907444954"
"13151","60.51909998599829","60.51909998599829","60.51909998599829"
"13154","60.2555598640496","60.2555598640496","60.2555598640496"
"13157","60.76416590151149","60.76416590151149","60.76416590151149"
"13160","59.82468694358032","59.82468694358032","59.82468694358032"
"13163","60.1102844836165","60.1102844836165","60.1102844836165"
"13166","60.57953780348076","60.57953780348076","60.57953780348076"
"13169","60.39942289644691","60.39942289644691","60.39942289644691"
"13172","60.01365723658532","60.01365723658532","60.01365723658532"
"13175","58.99710952916662","58.99710952916662","58.99710952916662"
"13178","60.154302008327306","60.154302008327306","60.154302008327306"
"13181","58.59635191811598","58.59635191811598","58.59635191811598"
"13184","60.32990307070073","60.32990307070073","60.32990307070073"
"13187","60.36497198368414","60.36497198368414","60.36497198368414"
"13190","60.04018470561203","60.04018470561203","60.04018470561203"
"13193","60.182795759848524","60.182795759848524","60.182795759848524"
"13196","60.562709796886836","60.562709796886836","60.562709796886836"
"13199","62.7658231593581","62.7658231593581","62.7658231593581"
"13202","61.86701396512104","61.86701396512104","61.86701396512104"
"13205","62.82746447144111","62.82746447144111","62.82746447144111"
"13208","62.036903965610016","62.036903965610016","62.036903965610016"
"13211","62.52842036528672","62.52842036528672","62.52842036528672"
"13214","62.71449566678446","62.71449566678446","62.71449566678446"
"13217","62.72840157286363","62.72840157286363","62.72840157286363"
"13220","62.323045056471564","62.323045056471564","62.323045056471564"
"13223","62.853610777339206","62.853610777339206","62.853610777339206"
"13226","62.719120852155456","62.719120852155456","62.719120852155456"
"13229","61.30572017286466","61.30572017286466","61.30572017286466"
"13232","61.015132991249466","61.015132991249466","61.015132991249466"
"13235","62.70921887484138","62.70921887484138","62.70921887484138"
"13238","64.08831333674549","64.08831333674549","64.08831333674549"
"13241","65.10056029223179","65.10056029223179","65.10056029223179"
"13244","64.52029472266508","64.52029472266508","64.52029472266508"
"13247","64.74490688475964","64.74490688475964","64.74490688475964"
"13250","65.19197050929431","65.19197050929431","65.19197050929431"
"13253","66.28832349836364","66.28832349836364","66.28832349836364"
"13256","66.07166541359874","66.07166541359874","66.07166541359874"
"13259","65.67735629457337","65.67735629457337","65.67735629457337"
"13262","66.25244498623819","66.25244498623819","66.25244498623819"
"13265","66.32956701777272","66.32956701777272","66.32956701777272"
"13268","66.64599686263196","66.64599686263196","66.64599686263196"
"13271","68.07486402366693","68.07486402366693","68.07486402366693"
"13274","67.17700260858443","67.17700260858443","67.17700260858443"
"13277","66.76917413854414","66.76917413854414","66.76917413854414"
"13280","65.97574770385492","65.97574770385492","65.97574770385492"
"13283","67.15862134735288","67.15862134735288","67.15862134735288"
"13286","67.03395656956424","67.03395656956424","67.03395656956424"
"13289","66.33157192554772","66.33157192554772","66.33157192554772"
"13292","64.80094506387218","64.80094506387218","64.80094506387218"
"13295","64.82492812432258","64.82492812432258","64.82492812432258"
"13298","64.95635457797883","64.95635457797883","64.95635457797883"
"13301","64.80973770546515","64.80973770546515","64.80973770546515"
"13304","64.07200378189104","64.07200378189104","64.07200378189104"
"13307","65.23081849777397","65.23081849777397","65.23081849777397"
"13310","65.99136611888903","65.99136611888903","65.99136611888903"
"13313","65.90191594784004","65.90191594784004","65.90191594784004"
"13316","65.59667976749635","65.59667976749635","65.59667976749635"
"13319","66.65298399800562","66.65298399800562","66.65298399800562"
"13322","67.27859421011098","67.27859421011098","67.27859421011098"
"13325","68.53222935808365","68.53222935808365","68.53222935808365"
"13328","68.44890193668272","68.44890193668272","68.44890193668272"
"13331","69.95143284743486","69.95143284743486","69.95143284743486"
"13334","69.7254145444172","69.7254145444172","69.7254145444172"
"13337","68.84560051823007","68.84560051823007","68.84560051823007"
"13340","69.5157057788516","69.5157057788516","69.5157057788516"
"13343","71.39068682984428","71.39068682984428","71.39068682984428"
"13346","71.98585168169745","71.98585168169745","71.98585168169745"
"13349","70.0448934084026","70.0448934084026","70.0448934084026"
"13352","70.09422362375425","70.09422362375425","70.09422362375425"
"13355","70.7620626578814","70.7620626578814","70.7620626578814"
"13358","70.72023618149508","70.72023618149508","70.72023618149508"
"13361","71.95604912869273","71.95604912869273","71.95604912869273"
"13364","71.62209185612582","71.62209185612582","71.62209185612582"
"13367","71.4362032951155","71.4362032951155","71.4362032951155"
"13370","71.693152629009","71.693152629009","71.693152629009"
"13373","72.76445918987304","72.76445918987304","72.76445918987304"
"13376","71.53082369663537","71.53082369663537","71.53082369663537"
