"Step","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"22868","-1.3417322277069434","-1.3417322277069434","-1.3417322277069434"
"22875","-0.054692863388165584","-0.054692863388165584","-0.054692863388165584"
"22882","-0.1744330159041996","-0.1744330159041996","-0.1744330159041996"
"22889","0.02490017562275066","0.02490017562275066","0.02490017562275066"
"22896","-0.25529197539280185","-0.25529197539280185","-0.25529197539280185"
"22903","-0.40304296809379636","-0.40304296809379636","-0.40304296809379636"
"22910","-0.3739687174265308","-0.3739687174265308","-0.3739687174265308"
"22917","-0.07206199367216075","-0.07206199367216075","-0.07206199367216075"
"22924","-0.0569154242113986","-0.0569154242113986","-0.0569154242113986"
"22931","-0.14785932244890782","-0.14785932244890782","-0.14785932244890782"
"22938","-0.29726569421776294","-0.29726569421776294","-0.29726569421776294"
"22945","-0.2363114905086083","-0.2363114905086083","-0.2363114905086083"
"22952","-0.15754350893629654","-0.15754350893629654","-0.15754350893629654"
"22959","0.39587868542134075","0.39587868542134075","0.39587868542134075"
"22966","0.4899460121059625","0.4899460121059625","0.4899460121059625"
"22973","1.627502657577459","1.627502657577459","1.627502657577459"
"22980","1.6206140091272072","1.6206140091272072","1.6206140091272072"
"22987","2.2137852085821046","2.2137852085821046","2.2137852085821046"
"22994","3.009289324327845","3.009289324327845","3.009289324327845"
"23001","3.0425441322276896","3.0425441322276896","3.0425441322276896"
"23008","4.735686264458135","4.735686264458135","4.735686264458135"
"23015","5.300141698834375","5.300141698834375","5.300141698834375"
"23022","7.309500583450282","7.309500583450282","7.309500583450282"
"23029","6.43999165549012","6.43999165549012","6.43999165549012"
"23036","6.29605736643186","6.29605736643186","6.29605736643186"
"23043","6.294143345145792","6.294143345145792","6.294143345145792"
"23050","5.7446025343775196","5.7446025343775196","5.7446025343775196"
"23057","5.830921119191126","5.830921119191126","5.830921119191126"
"23064","5.905668394608403","5.905668394608403","5.905668394608403"
"23071","6.710247806224295","6.710247806224295","6.710247806224295"
"23078","7.1149503331300075","7.1149503331300075","7.1149503331300075"
"23085","8.327795653713395","8.327795653713395","8.327795653713395"
"23092","8.54270730962169","8.54270730962169","8.54270730962169"
"23099","8.167456922157983","8.167456922157983","8.167456922157983"
"23106","9.087005377778526","9.087005377778526","9.087005377778526"
"23113","7.908975312861716","7.908975312861716","7.908975312861716"
"23120","7.65536656654006","7.65536656654006","7.65536656654006"
"23127","7.829004526029551","7.829004526029551","7.829004526029551"
"23134","7.1481775064793025","7.1481775064793025","7.1481775064793025"
"23141","6.836073533511271","6.836073533511271","6.836073533511271"
"23148","6.130156571750235","6.130156571750235","6.130156571750235"
"23155","6.983054957737709","6.983054957737709","6.983054957737709"
"23162","7.237808762027413","7.237808762027413","7.237808762027413"
"23169","7.178798414295001","7.178798414295001","7.178798414295001"
"23176","6.722025091118529","6.722025091118529","6.722025091118529"
"23183","6.754471948459162","6.754471948459162","6.754471948459162"
"23190","7.2660889338385735","7.2660889338385735","7.2660889338385735"
"23197","7.595593315067732","7.595593315067732","7.595593315067732"
"23204","7.1673827335603475","7.1673827335603475","7.1673827335603475"
"23211","7.40402701041247","7.40402701041247","7.40402701041247"
"23218","6.651546564565767","6.651546564565767","6.651546564565767"
"23225","7.402142348603588","7.402142348603588","7.402142348603588"
"23232","8.590832962936307","8.590832962936307","8.590832962936307"
"23239","8.683885829072556","8.683885829072556","8.683885829072556"
"23246","8.483698209297701","8.483698209297701","8.483698209297701"
"23253","7.737726675965282","7.737726675965282","7.737726675965282"
"23260","7.72673658203375","7.72673658203375","7.72673658203375"
"23267","7.257858132613579","7.257858132613579","7.257858132613579"
"23274","7.3961332561719955","7.3961332561719955","7.3961332561719955"
"23281","8.837272435174038","8.837272435174038","8.837272435174038"
"23288","8.936046859844172","8.936046859844172","8.936046859844172"
"23295","8.611282268463741","8.611282268463741","8.611282268463741"
"23302","9.017312135853834","9.017312135853834","9.017312135853834"
"23309","8.159028234769686","8.159028234769686","8.159028234769686"
"23316","8.573565693185147","8.573565693185147","8.573565693185147"
"23323","8.571981617656837","8.571981617656837","8.571981617656837"
"23330","8.80848055377375","8.80848055377375","8.80848055377375"
"23337","9.847091179232256","9.847091179232256","9.847091179232256"
"23344","9.304935689427754","9.304935689427754","9.304935689427754"
"23351","9.312836928100468","9.312836928100468","9.312836928100468"
"23358","9.291801803748967","9.291801803748967","9.291801803748967"
"23365","9.238527829259253","9.238527829259253","9.238527829259253"
"23372","8.691187079162715","8.691187079162715","8.691187079162715"
"23379","10.139929387509113","10.139929387509113","10.139929387509113"
"23386","10.562911340233686","10.562911340233686","10.562911340233686"
"23393","9.89825620725111","9.89825620725111","9.89825620725111"
"23400","9.980452616311162","9.980452616311162","9.980452616311162"
"23407","10.376989980059308","10.376989980059308","10.376989980059308"
"23414","10.5172393296163","10.5172393296163","10.5172393296163"
"23421","11.02876930452747","11.02876930452747","11.02876930452747"
"23428","10.587786427354182","10.587786427354182","10.587786427354182"
"23435","11.34250840911057","11.34250840911057","11.34250840911057"
"23442","11.102479357830475","11.102479357830475","11.102479357830475"
"23449","10.877776766596625","10.877776766596625","10.877776766596625"
"23456","11.105502993438954","11.105502993438954","11.105502993438954"
"23463","10.661042296884535","10.661042296884535","10.661042296884535"
"23470","10.519632605742881","10.519632605742881","10.519632605742881"
"23477","11.5484940038042","11.5484940038042","11.5484940038042"
"23484","11.410547088022845","11.410547088022845","11.410547088022845"
"23491","11.987400093796198","11.987400093796198","11.987400093796198"
"23498","12.91688675326691","12.91688675326691","12.91688675326691"
"23505","12.609796791828687","12.609796791828687","12.609796791828687"
"23512","12.755396183930591","12.755396183930591","12.755396183930591"
"23519","12.86853252932554","12.86853252932554","12.86853252932554"
"23526","12.37559392836555","12.37559392836555","12.37559392836555"
"23533","13.353960242522085","13.353960242522085","13.353960242522085"
"23540","12.967606154085747","12.967606154085747","12.967606154085747"
"23547","12.629249786612132","12.629249786612132","12.629249786612132"
"23554","11.971686681574552","11.971686681574552","11.971686681574552"
"23561","12.446821301801835","12.446821301801835","12.446821301801835"
"23568","13.311462668948243","13.311462668948243","13.311462668948243"
"23575","12.949540886510022","12.949540886510022","12.949540886510022"
"23582","12.203551506042748","12.203551506042748","12.203551506042748"
"23589","12.750660743002314","12.750660743002314","12.750660743002314"
"23596","12.163519044924858","12.163519044924858","12.163519044924858"
"23603","11.920510960851935","11.920510960851935","11.920510960851935"
"23610","11.852416707055506","11.852416707055506","11.852416707055506"
"23617","12.333256535682569","12.333256535682569","12.333256535682569"
"23624","11.065700158178627","11.065700158178627","11.065700158178627"
"23631","12.04246926469218","12.04246926469218","12.04246926469218"
"23638","13.105270990515173","13.105270990515173","13.105270990515173"
"23645","14.476436033647879","14.476436033647879","14.476436033647879"
"23652","15.18703374697666","15.18703374697666","15.18703374697666"
"23659","15.774173797245227","15.774173797245227","15.774173797245227"
"23666","15.797017057019861","15.797017057019861","15.797017057019861"
"23673","15.325933022494658","15.325933022494658","15.325933022494658"
"23680","14.844065299320878","14.844065299320878","14.844065299320878"
"23687","14.495596331982897","14.495596331982897","14.495596331982897"
"23694","14.67799169982137","14.67799169982137","14.67799169982137"
"23701","14.577677101620454","14.577677101620454","14.577677101620454"
"23708","13.60518586324597","13.60518586324597","13.60518586324597"
"23715","14.318973382190013","14.318973382190013","14.318973382190013"
"23722","13.869919005474273","13.869919005474273","13.869919005474273"
"23729","13.92656064777998","13.92656064777998","13.92656064777998"
"23736","13.206239820721102","13.206239820721102","13.206239820721102"
"23743","13.870694996641234","13.870694996641234","13.870694996641234"
"23750","15.131114266874768","15.131114266874768","15.131114266874768"
"23757","15.191520488132902","15.191520488132902","15.191520488132902"
"23764","15.267317749821716","15.267317749821716","15.267317749821716"
"23771","15.1912298124301","15.1912298124301","15.1912298124301"
"23778","15.169041754156279","15.169041754156279","15.169041754156279"
"23785","15.284216770675753","15.284216770675753","15.284216770675753"
"23792","15.044917790931583","15.044917790931583","15.044917790931583"
"23799","13.778315420819883","13.778315420819883","13.778315420819883"
"23806","14.572639986495926","14.572639986495926","14.572639986495926"
"23813","14.969135092770502","14.969135092770502","14.969135092770502"
"23820","15.108370651068386","15.108370651068386","15.108370651068386"
"23827","15.197648764416188","15.197648764416188","15.197648764416188"
"23834","15.337641775454527","15.337641775454527","15.337641775454527"
"23841","15.706837178243932","15.706837178243932","15.706837178243932"
"23848","15.141665159933916","15.141665159933916","15.141665159933916"
"23855","14.449385386917557","14.449385386917557","14.449385386917557"
"23862","14.753572902619862","14.753572902619862","14.753572902619862"
"23869","14.688615149124004","14.688615149124004","14.688615149124004"
"23876","15.680278707908524","15.680278707908524","15.680278707908524"
"23883","15.676363821457349","15.676363821457349","15.676363821457349"
"23890","16.639230452230436","16.639230452230436","16.639230452230436"
"23897","17.707462818883993","17.707462818883993","17.707462818883993"
"23904","17.983796479296313","17.983796479296313","17.983796479296313"
"23911","17.61827844584899","17.61827844584899","17.61827844584899"
"23918","18.026327073832807","18.026327073832807","18.026327073832807"
"23925","18.802284544091094","18.802284544091094","18.802284544091094"
"23932","19.52614860565053","19.52614860565053","19.52614860565053"
"23939","18.66972461001157","18.66972461001157","18.66972461001157"
"23946","18.737128093007655","18.737128093007655","18.737128093007655"
"23953","18.38448104204737","18.38448104204737","18.38448104204737"
"23960","18.128630265980018","18.128630265980018","18.128630265980018"
"23967","18.919658871008483","18.919658871008483","18.919658871008483"
"23974","19.485132340770804","19.485132340770804","19.485132340770804"
"23981","20.58866684741642","20.58866684741642","20.58866684741642"
"23988","19.791679543073244","19.791679543073244","19.791679543073244"
"23995","19.99213812356576","19.99213812356576","19.99213812356576"
"24002","19.428313600119605","19.428313600119605","19.428313600119605"
"24009","20.031995824413997","20.031995824413997","20.031995824413997"
"24016","18.96098730241793","18.96098730241793","18.96098730241793"
"24023","18.98848205474239","18.98848205474239","18.98848205474239"
"24030","18.526369718057254","18.526369718057254","18.526369718057254"
"24037","17.781050594660993","17.781050594660993","17.781050594660993"
"24044","17.52625007601408","17.52625007601408","17.52625007601408"
"24051","17.55715899604689","17.55715899604689","17.55715899604689"
"24058","17.576024327208298","17.576024327208298","17.576024327208298"
"24065","18.055802091789516","18.055802091789516","18.055802091789516"
"24072","17.42210932997923","17.42210932997923","17.42210932997923"
"24079","17.54614638176259","17.54614638176259","17.54614638176259"
"24086","18.43195851236587","18.43195851236587","18.43195851236587"
"24093","18.18360849817275","18.18360849817275","18.18360849817275"
"24100","19.080349511586476","19.080349511586476","19.080349511586476"
"24107","19.85548400997555","19.85548400997555","19.85548400997555"
"24114","19.2677507571493","19.2677507571493","19.2677507571493"
"24121","21.065234504177788","21.065234504177788","21.065234504177788"
"24128","21.758826239496827","21.758826239496827","21.758826239496827"
"24135","21.172047914164054","21.172047914164054","21.172047914164054"
"24142","21.475879097947438","21.475879097947438","21.475879097947438"
